
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1294	24	0	0	0
Line Profile Sample 2 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1397.35	24	0.0894	1	0.028
Line Profile Sample 3 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1529.47	24	0.179	2	0.0559
Line Profile Sample 4 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1654.48	24	0.268	3	0.0839
Line Profile Sample 5 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1737.89	24	0.357	4	0.112
Line Profile Sample 6 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1765.66	24	0.447	5	0.14
Line Profile Sample 7 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1753.84	24	0.536	6	0.168
Line Profile Sample 8 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1716.71	24	0.626	7	0.196
Line Profile Sample 9 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1691.04	24	0.715	8	0.224
Line Profile Sample 10 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1681.15	24	0.804	9	0.252
Line Profile Sample 11 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1697.81	24	0.894	10	0.28
Line Profile Sample 12 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1731.15	24	0.983	11	0.307
Line Profile Sample 13 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1725.83	24	1.07	12	0.335
Line Profile Sample 14 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1726.7	24	1.16	13	0.363
Line Profile Sample 15 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1735.28	24	1.25	14	0.391
Line Profile Sample 16 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1774.3	24	1.34	15	0.419
Line Profile Sample 17 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1801.58	24	1.43	16	0.447
Line Profile Sample 18 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1812.03	24	1.52	17	0.475
Line Profile Sample 19 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1847.62	24	1.61	18	0.503
Line Profile Sample 20 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1823.01	24	1.7	19	0.531
Line Profile Sample 21 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1836.98	24	1.79	20	0.559
Line Profile Sample 22 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1870.08	24	1.88	21	0.587
Line Profile Sample 23 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1843.81	24	1.97	22	0.615
Line Profile Sample 24 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1828.65	24	2.06	23	0.643
Line Profile Sample 25 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1812.35	24	2.14	24	0.671
Line Profile Sample 26 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1797.86	24	2.23	25	0.699
Line Profile Sample 27 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1823.15	24	2.32	26	0.727
Line Profile Sample 28 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1851.44	24	2.41	27	0.755
Line Profile Sample 29 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1888.25	24	2.5	28	0.783
Line Profile Sample 30 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1972.09	24	2.59	29	0.811
Line Profile Sample 31 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1961.25	24	2.68	30	0.839
Line Profile Sample 32 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1897.51	24	2.77	31	0.866
Line Profile Sample 33 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1779.9	24	2.86	32	0.894
Line Profile Sample 34 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1615.58	24	2.95	33	0.922
Line Profile Sample 35 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1457.62	24	3.04	34	0.95
Line Profile Sample 36 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1319.27	24	3.13	35	0.978
Line Profile Sample 37 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 15	1235	24	3.2	35.78	1
