
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 60	Lines 60 Profile Sample	1474	 63	60	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 60	Lines 60 Profile Sample	1501.2	 63	60	0.0894	1	0.0476	Line Profile Sample
Line Profile Sample 3 for Lines 60	Lines 60 Profile Sample	1483.92	 63	60	0.179	2	0.0951	Line Profile Sample
Line Profile Sample 4 for Lines 60	Lines 60 Profile Sample	1455.97	 63	60	0.268	3	0.143	Line Profile Sample
Line Profile Sample 5 for Lines 60	Lines 60 Profile Sample	1473.28	 63	60	0.357	4	0.19	Line Profile Sample
Line Profile Sample 6 for Lines 60	Lines 60 Profile Sample	1483.82	 63	60	0.447	5	0.238	Line Profile Sample
Line Profile Sample 7 for Lines 60	Lines 60 Profile Sample	1517.68	 63	60	0.536	6	0.285	Line Profile Sample
Line Profile Sample 8 for Lines 60	Lines 60 Profile Sample	1536.36	 63	60	0.626	7	0.333	Line Profile Sample
Line Profile Sample 9 for Lines 60	Lines 60 Profile Sample	1542.04	 63	60	0.715	8	0.381	Line Profile Sample
Line Profile Sample 10 for Lines 60	Lines 60 Profile Sample	1548.11	 63	60	0.804	9	0.428	Line Profile Sample
Line Profile Sample 11 for Lines 60	Lines 60 Profile Sample	1571.85	 63	60	0.894	10	0.476	Line Profile Sample
Line Profile Sample 12 for Lines 60	Lines 60 Profile Sample	1601.81	 63	60	0.983	11	0.523	Line Profile Sample
Line Profile Sample 13 for Lines 60	Lines 60 Profile Sample	1631.04	 63	60	1.07	12	0.571	Line Profile Sample
Line Profile Sample 14 for Lines 60	Lines 60 Profile Sample	1641.22	 63	60	1.16	13	0.618	Line Profile Sample
Line Profile Sample 15 for Lines 60	Lines 60 Profile Sample	1633.2	 63	60	1.25	14	0.666	Line Profile Sample
Line Profile Sample 16 for Lines 60	Lines 60 Profile Sample	1608.32	 63	60	1.34	15	0.713	Line Profile Sample
Line Profile Sample 17 for Lines 60	Lines 60 Profile Sample	1582	 63	60	1.43	16	0.761	Line Profile Sample
Line Profile Sample 18 for Lines 60	Lines 60 Profile Sample	1576.2	 63	60	1.52	17	0.809	Line Profile Sample
Line Profile Sample 19 for Lines 60	Lines 60 Profile Sample	1563.48	 63	60	1.61	18	0.856	Line Profile Sample
Line Profile Sample 20 for Lines 60	Lines 60 Profile Sample	1558.79	 63	60	1.7	19	0.904	Line Profile Sample
Line Profile Sample 21 for Lines 60	Lines 60 Profile Sample	1514.17	 63	60	1.79	20	0.951	Line Profile Sample
Line Profile Sample 22 for Lines 60	Lines 60 Profile Sample	1406.38	 63	60	1.88	21	0.999	Line Profile Sample
Line Profile Sample 23 for Lines 60	Lines 60 Profile Sample	1404	 63	60	1.88	21.02	1	Line Profile Sample
