
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 62	Lines 62 Profile Sample	1169	 63	62	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 62	Lines 62 Profile Sample	1127.72	 63	62	0.0894	1	0.0504	Line Profile Sample
Line Profile Sample 3 for Lines 62	Lines 62 Profile Sample	1123.04	 63	62	0.179	2	0.101	Line Profile Sample
Line Profile Sample 4 for Lines 62	Lines 62 Profile Sample	1149.03	 63	62	0.268	3	0.151	Line Profile Sample
Line Profile Sample 5 for Lines 62	Lines 62 Profile Sample	1173.75	 63	62	0.357	4	0.202	Line Profile Sample
Line Profile Sample 6 for Lines 62	Lines 62 Profile Sample	1196.34	 63	62	0.447	5	0.252	Line Profile Sample
Line Profile Sample 7 for Lines 62	Lines 62 Profile Sample	1197.81	 63	62	0.536	6	0.302	Line Profile Sample
Line Profile Sample 8 for Lines 62	Lines 62 Profile Sample	1137.35	 63	62	0.626	7	0.353	Line Profile Sample
Line Profile Sample 9 for Lines 62	Lines 62 Profile Sample	1081.55	 63	62	0.715	8	0.403	Line Profile Sample
Line Profile Sample 10 for Lines 62	Lines 62 Profile Sample	1086.03	 63	62	0.804	9	0.453	Line Profile Sample
Line Profile Sample 11 for Lines 62	Lines 62 Profile Sample	1104.94	 63	62	0.894	10	0.504	Line Profile Sample
Line Profile Sample 12 for Lines 62	Lines 62 Profile Sample	1134.47	 63	62	0.983	11	0.554	Line Profile Sample
Line Profile Sample 13 for Lines 62	Lines 62 Profile Sample	1157.85	 63	62	1.07	12	0.605	Line Profile Sample
Line Profile Sample 14 for Lines 62	Lines 62 Profile Sample	1219.17	 63	62	1.16	13	0.655	Line Profile Sample
Line Profile Sample 15 for Lines 62	Lines 62 Profile Sample	1275.38	 63	62	1.25	14	0.705	Line Profile Sample
Line Profile Sample 16 for Lines 62	Lines 62 Profile Sample	1360.89	 63	62	1.34	15	0.756	Line Profile Sample
Line Profile Sample 17 for Lines 62	Lines 62 Profile Sample	1493.25	 63	62	1.43	16	0.806	Line Profile Sample
Line Profile Sample 18 for Lines 62	Lines 62 Profile Sample	1660.98	 63	62	1.52	17	0.856	Line Profile Sample
Line Profile Sample 19 for Lines 62	Lines 62 Profile Sample	1756.49	 63	62	1.61	18	0.907	Line Profile Sample
Line Profile Sample 20 for Lines 62	Lines 62 Profile Sample	1667.8	 63	62	1.7	19	0.957	Line Profile Sample
Line Profile Sample 21 for Lines 62	Lines 62 Profile Sample	1514	 63	62	1.77	19.85	1	Line Profile Sample
