
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 27	Lines 27 Profile Sample	1536		27	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 27	Lines 27 Profile Sample	1485.26		27	0.0894	1	0.0559	Line Profile Sample
Line Profile Sample 3 for Lines 27	Lines 27 Profile Sample	1464.88		27	0.179	2	0.112	Line Profile Sample
Line Profile Sample 4 for Lines 27	Lines 27 Profile Sample	1418.08		27	0.268	3	0.168	Line Profile Sample
Line Profile Sample 5 for Lines 27	Lines 27 Profile Sample	1411.2		27	0.357	4	0.224	Line Profile Sample
Line Profile Sample 6 for Lines 27	Lines 27 Profile Sample	1410.52		27	0.447	5	0.28	Line Profile Sample
Line Profile Sample 7 for Lines 27	Lines 27 Profile Sample	1431.35		27	0.536	6	0.335	Line Profile Sample
Line Profile Sample 8 for Lines 27	Lines 27 Profile Sample	1420.92		27	0.626	7	0.391	Line Profile Sample
Line Profile Sample 9 for Lines 27	Lines 27 Profile Sample	1412.92		27	0.715	8	0.447	Line Profile Sample
Line Profile Sample 10 for Lines 27	Lines 27 Profile Sample	1387.43		27	0.804	9	0.503	Line Profile Sample
Line Profile Sample 11 for Lines 27	Lines 27 Profile Sample	1422.37		27	0.894	10	0.559	Line Profile Sample
Line Profile Sample 12 for Lines 27	Lines 27 Profile Sample	1425.97		27	0.983	11	0.615	Line Profile Sample
Line Profile Sample 13 for Lines 27	Lines 27 Profile Sample	1431.4		27	1.07	12	0.671	Line Profile Sample
Line Profile Sample 14 for Lines 27	Lines 27 Profile Sample	1441.09		27	1.16	13	0.727	Line Profile Sample
Line Profile Sample 15 for Lines 27	Lines 27 Profile Sample	1458.69		27	1.25	14	0.783	Line Profile Sample
Line Profile Sample 16 for Lines 27	Lines 27 Profile Sample	1490.15		27	1.34	15	0.839	Line Profile Sample
Line Profile Sample 17 for Lines 27	Lines 27 Profile Sample	1521.75		27	1.43	16	0.894	Line Profile Sample
Line Profile Sample 18 for Lines 27	Lines 27 Profile Sample	1526.6		27	1.52	17	0.95	Line Profile Sample
Line Profile Sample 19 for Lines 27	Lines 27 Profile Sample	1554		27	1.6	17.89	1	Line Profile Sample
