
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 14	Lines 14 Profile Sample	1487		14	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 14	Lines 14 Profile Sample	1491.52		14	0.0894	1	0.0434	Line Profile Sample
Line Profile Sample 3 for Lines 14	Lines 14 Profile Sample	1458.29		14	0.179	2	0.0869	Line Profile Sample
Line Profile Sample 4 for Lines 14	Lines 14 Profile Sample	1422.86		14	0.268	3	0.13	Line Profile Sample
Line Profile Sample 5 for Lines 14	Lines 14 Profile Sample	1396.32		14	0.357	4	0.174	Line Profile Sample
Line Profile Sample 6 for Lines 14	Lines 14 Profile Sample	1402.26		14	0.447	5	0.217	Line Profile Sample
Line Profile Sample 7 for Lines 14	Lines 14 Profile Sample	1399.82		14	0.536	6	0.261	Line Profile Sample
Line Profile Sample 8 for Lines 14	Lines 14 Profile Sample	1423.38		14	0.626	7	0.304	Line Profile Sample
Line Profile Sample 9 for Lines 14	Lines 14 Profile Sample	1400.66		14	0.715	8	0.347	Line Profile Sample
Line Profile Sample 10 for Lines 14	Lines 14 Profile Sample	1371.89		14	0.804	9	0.391	Line Profile Sample
Line Profile Sample 11 for Lines 14	Lines 14 Profile Sample	1379.85		14	0.894	10	0.434	Line Profile Sample
Line Profile Sample 12 for Lines 14	Lines 14 Profile Sample	1354.29		14	0.983	11	0.478	Line Profile Sample
Line Profile Sample 13 for Lines 14	Lines 14 Profile Sample	1353.82		14	1.07	12	0.521	Line Profile Sample
Line Profile Sample 14 for Lines 14	Lines 14 Profile Sample	1380.46		14	1.16	13	0.565	Line Profile Sample
Line Profile Sample 15 for Lines 14	Lines 14 Profile Sample	1375.82		14	1.25	14	0.608	Line Profile Sample
Line Profile Sample 16 for Lines 14	Lines 14 Profile Sample	1375.03		14	1.34	15	0.652	Line Profile Sample
Line Profile Sample 17 for Lines 14	Lines 14 Profile Sample	1368.11		14	1.43	16	0.695	Line Profile Sample
Line Profile Sample 18 for Lines 14	Lines 14 Profile Sample	1406.58		14	1.52	17	0.738	Line Profile Sample
Line Profile Sample 19 for Lines 14	Lines 14 Profile Sample	1457.77		14	1.61	18	0.782	Line Profile Sample
Line Profile Sample 20 for Lines 14	Lines 14 Profile Sample	1547.77		14	1.7	19	0.825	Line Profile Sample
Line Profile Sample 21 for Lines 14	Lines 14 Profile Sample	1665.47		14	1.79	20	0.869	Line Profile Sample
Line Profile Sample 22 for Lines 14	Lines 14 Profile Sample	1768.23		14	1.88	21	0.912	Line Profile Sample
Line Profile Sample 23 for Lines 14	Lines 14 Profile Sample	1783.37		14	1.97	22	0.956	Line Profile Sample
Line Profile Sample 24 for Lines 14	Lines 14 Profile Sample	1721.81		14	2.06	23	0.999	Line Profile Sample
Line Profile Sample 25 for Lines 14	Lines 14 Profile Sample	1721		14	2.06	23.02	1	Line Profile Sample
