
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 56	Lines 56 Profile Sample	1310	 60	56	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 56	Lines 56 Profile Sample	1375.24	 60	56	0.0894	1	0.0644	Line Profile Sample
Line Profile Sample 3 for Lines 56	Lines 56 Profile Sample	1404.78	 60	56	0.179	2	0.129	Line Profile Sample
Line Profile Sample 4 for Lines 56	Lines 56 Profile Sample	1390.59	 60	56	0.268	3	0.193	Line Profile Sample
Line Profile Sample 5 for Lines 56	Lines 56 Profile Sample	1356.12	 60	56	0.357	4	0.258	Line Profile Sample
Line Profile Sample 6 for Lines 56	Lines 56 Profile Sample	1367.65	 60	56	0.447	5	0.322	Line Profile Sample
Line Profile Sample 7 for Lines 56	Lines 56 Profile Sample	1372.21	 60	56	0.536	6	0.386	Line Profile Sample
Line Profile Sample 8 for Lines 56	Lines 56 Profile Sample	1389.76	 60	56	0.626	7	0.451	Line Profile Sample
Line Profile Sample 9 for Lines 56	Lines 56 Profile Sample	1396.28	 60	56	0.715	8	0.515	Line Profile Sample
Line Profile Sample 10 for Lines 56	Lines 56 Profile Sample	1428.23	 60	56	0.804	9	0.58	Line Profile Sample
Line Profile Sample 11 for Lines 56	Lines 56 Profile Sample	1473.26	 60	56	0.894	10	0.644	Line Profile Sample
Line Profile Sample 12 for Lines 56	Lines 56 Profile Sample	1570.88	 60	56	0.983	11	0.709	Line Profile Sample
Line Profile Sample 13 for Lines 56	Lines 56 Profile Sample	1716.87	 60	56	1.07	12	0.773	Line Profile Sample
Line Profile Sample 14 for Lines 56	Lines 56 Profile Sample	1850.86	 60	56	1.16	13	0.837	Line Profile Sample
Line Profile Sample 15 for Lines 56	Lines 56 Profile Sample	1890.98	 60	56	1.25	14	0.902	Line Profile Sample
Line Profile Sample 16 for Lines 56	Lines 56 Profile Sample	1822.71	 60	56	1.34	15	0.966	Line Profile Sample
Line Profile Sample 17 for Lines 56	Lines 56 Profile Sample	1769	 60	56	1.39	15.52	1	Line Profile Sample
