
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 6	Lines 6 Profile Sample	1261		6	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 6	Lines 6 Profile Sample	1301.76		6	0.0894	1	0.0325	Line Profile Sample
Line Profile Sample 3 for Lines 6	Lines 6 Profile Sample	1350.77		6	0.179	2	0.0649	Line Profile Sample
Line Profile Sample 4 for Lines 6	Lines 6 Profile Sample	1395.66		6	0.268	3	0.0974	Line Profile Sample
Line Profile Sample 5 for Lines 6	Lines 6 Profile Sample	1401.32		6	0.357	4	0.13	Line Profile Sample
Line Profile Sample 6 for Lines 6	Lines 6 Profile Sample	1430.49		6	0.447	5	0.162	Line Profile Sample
Line Profile Sample 7 for Lines 6	Lines 6 Profile Sample	1420.99		6	0.536	6	0.195	Line Profile Sample
Line Profile Sample 8 for Lines 6	Lines 6 Profile Sample	1400.03		6	0.626	7	0.227	Line Profile Sample
Line Profile Sample 9 for Lines 6	Lines 6 Profile Sample	1424.16		6	0.715	8	0.26	Line Profile Sample
Line Profile Sample 10 for Lines 6	Lines 6 Profile Sample	1412.65		6	0.804	9	0.292	Line Profile Sample
Line Profile Sample 11 for Lines 6	Lines 6 Profile Sample	1415.03		6	0.894	10	0.325	Line Profile Sample
Line Profile Sample 12 for Lines 6	Lines 6 Profile Sample	1405.16		6	0.983	11	0.357	Line Profile Sample
Line Profile Sample 13 for Lines 6	Lines 6 Profile Sample	1376.15		6	1.07	12	0.39	Line Profile Sample
Line Profile Sample 14 for Lines 6	Lines 6 Profile Sample	1374.9		6	1.16	13	0.422	Line Profile Sample
Line Profile Sample 15 for Lines 6	Lines 6 Profile Sample	1381.57		6	1.25	14	0.454	Line Profile Sample
Line Profile Sample 16 for Lines 6	Lines 6 Profile Sample	1409.35		6	1.34	15	0.487	Line Profile Sample
Line Profile Sample 17 for Lines 6	Lines 6 Profile Sample	1431.06		6	1.43	16	0.519	Line Profile Sample
Line Profile Sample 18 for Lines 6	Lines 6 Profile Sample	1433.81		6	1.52	17	0.552	Line Profile Sample
Line Profile Sample 19 for Lines 6	Lines 6 Profile Sample	1420.31		6	1.61	18	0.584	Line Profile Sample
Line Profile Sample 20 for Lines 6	Lines 6 Profile Sample	1392.96		6	1.7	19	0.617	Line Profile Sample
Line Profile Sample 21 for Lines 6	Lines 6 Profile Sample	1393.66		6	1.79	20	0.649	Line Profile Sample
Line Profile Sample 22 for Lines 6	Lines 6 Profile Sample	1398.06		6	1.88	21	0.682	Line Profile Sample
Line Profile Sample 23 for Lines 6	Lines 6 Profile Sample	1376.74		6	1.97	22	0.714	Line Profile Sample
Line Profile Sample 24 for Lines 6	Lines 6 Profile Sample	1368.54		6	2.06	23	0.747	Line Profile Sample
Line Profile Sample 25 for Lines 6	Lines 6 Profile Sample	1376.14		6	2.14	24	0.779	Line Profile Sample
Line Profile Sample 26 for Lines 6	Lines 6 Profile Sample	1370.73		6	2.23	25	0.812	Line Profile Sample
Line Profile Sample 27 for Lines 6	Lines 6 Profile Sample	1360.91		6	2.32	26	0.844	Line Profile Sample
Line Profile Sample 28 for Lines 6	Lines 6 Profile Sample	1360.85		6	2.41	27	0.876	Line Profile Sample
Line Profile Sample 29 for Lines 6	Lines 6 Profile Sample	1369.04		6	2.5	28	0.909	Line Profile Sample
Line Profile Sample 30 for Lines 6	Lines 6 Profile Sample	1401.13		6	2.59	29	0.941	Line Profile Sample
Line Profile Sample 31 for Lines 6	Lines 6 Profile Sample	1428.23		6	2.68	30	0.974	Line Profile Sample
Line Profile Sample 32 for Lines 6	Lines 6 Profile Sample	1426		6	2.75	30.81	1	Line Profile Sample
