
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 16	Lines 16 Profile Sample	1474	 27	16	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 16	Lines 16 Profile Sample	1564.46	 27	16	0.0894	1	0.0441	Line Profile Sample
Line Profile Sample 3 for Lines 16	Lines 16 Profile Sample	1686.04	 27	16	0.179	2	0.0882	Line Profile Sample
Line Profile Sample 4 for Lines 16	Lines 16 Profile Sample	1789.75	 27	16	0.268	3	0.132	Line Profile Sample
Line Profile Sample 5 for Lines 16	Lines 16 Profile Sample	1832.86	 27	16	0.357	4	0.176	Line Profile Sample
Line Profile Sample 6 for Lines 16	Lines 16 Profile Sample	1818.14	 27	16	0.447	5	0.221	Line Profile Sample
Line Profile Sample 7 for Lines 16	Lines 16 Profile Sample	1723.5	 27	16	0.536	6	0.265	Line Profile Sample
Line Profile Sample 8 for Lines 16	Lines 16 Profile Sample	1625.92	 27	16	0.626	7	0.309	Line Profile Sample
Line Profile Sample 9 for Lines 16	Lines 16 Profile Sample	1596.27	 27	16	0.715	8	0.353	Line Profile Sample
Line Profile Sample 10 for Lines 16	Lines 16 Profile Sample	1591	 27	16	0.804	9	0.397	Line Profile Sample
Line Profile Sample 11 for Lines 16	Lines 16 Profile Sample	1603.32	 27	16	0.894	10	0.441	Line Profile Sample
Line Profile Sample 12 for Lines 16	Lines 16 Profile Sample	1615.03	 27	16	0.983	11	0.485	Line Profile Sample
Line Profile Sample 13 for Lines 16	Lines 16 Profile Sample	1592.95	 27	16	1.07	12	0.529	Line Profile Sample
Line Profile Sample 14 for Lines 16	Lines 16 Profile Sample	1632.18	 27	16	1.16	13	0.573	Line Profile Sample
Line Profile Sample 15 for Lines 16	Lines 16 Profile Sample	1640.82	 27	16	1.25	14	0.618	Line Profile Sample
Line Profile Sample 16 for Lines 16	Lines 16 Profile Sample	1664.72	 27	16	1.34	15	0.662	Line Profile Sample
Line Profile Sample 17 for Lines 16	Lines 16 Profile Sample	1718.2	 27	16	1.43	16	0.706	Line Profile Sample
Line Profile Sample 18 for Lines 16	Lines 16 Profile Sample	1727.08	 27	16	1.52	17	0.75	Line Profile Sample
Line Profile Sample 19 for Lines 16	Lines 16 Profile Sample	1726.47	 27	16	1.61	18	0.794	Line Profile Sample
Line Profile Sample 20 for Lines 16	Lines 16 Profile Sample	1676.66	 27	16	1.7	19	0.838	Line Profile Sample
Line Profile Sample 21 for Lines 16	Lines 16 Profile Sample	1639.3	 27	16	1.79	20	0.882	Line Profile Sample
Line Profile Sample 22 for Lines 16	Lines 16 Profile Sample	1656.37	 27	16	1.88	21	0.926	Line Profile Sample
Line Profile Sample 23 for Lines 16	Lines 16 Profile Sample	1587.73	 27	16	1.97	22	0.97	Line Profile Sample
Line Profile Sample 24 for Lines 16	Lines 16 Profile Sample	1522	 27	16	2.03	22.67	1	Line Profile Sample
