
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 38	Lines 38 Profile Sample	1913	 7	38	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 38	Lines 38 Profile Sample	1863.27	 7	38	0.0894	1	0.0407	Line Profile Sample
Line Profile Sample 3 for Lines 38	Lines 38 Profile Sample	1804.4	 7	38	0.179	2	0.0813	Line Profile Sample
Line Profile Sample 4 for Lines 38	Lines 38 Profile Sample	1794.07	 7	38	0.268	3	0.122	Line Profile Sample
Line Profile Sample 5 for Lines 38	Lines 38 Profile Sample	1777.16	 7	38	0.357	4	0.163	Line Profile Sample
Line Profile Sample 6 for Lines 38	Lines 38 Profile Sample	1763.36	 7	38	0.447	5	0.203	Line Profile Sample
Line Profile Sample 7 for Lines 38	Lines 38 Profile Sample	1758.52	 7	38	0.536	6	0.244	Line Profile Sample
Line Profile Sample 8 for Lines 38	Lines 38 Profile Sample	1782.27	 7	38	0.626	7	0.285	Line Profile Sample
Line Profile Sample 9 for Lines 38	Lines 38 Profile Sample	1769.02	 7	38	0.715	8	0.325	Line Profile Sample
Line Profile Sample 10 for Lines 38	Lines 38 Profile Sample	1807.86	 7	38	0.804	9	0.366	Line Profile Sample
Line Profile Sample 11 for Lines 38	Lines 38 Profile Sample	1775.17	 7	38	0.894	10	0.407	Line Profile Sample
Line Profile Sample 12 for Lines 38	Lines 38 Profile Sample	1796.81	 7	38	0.983	11	0.447	Line Profile Sample
Line Profile Sample 13 for Lines 38	Lines 38 Profile Sample	1794.1	 7	38	1.07	12	0.488	Line Profile Sample
Line Profile Sample 14 for Lines 38	Lines 38 Profile Sample	1769.62	 7	38	1.16	13	0.529	Line Profile Sample
Line Profile Sample 15 for Lines 38	Lines 38 Profile Sample	1746.37	 7	38	1.25	14	0.569	Line Profile Sample
Line Profile Sample 16 for Lines 38	Lines 38 Profile Sample	1735.52	 7	38	1.34	15	0.61	Line Profile Sample
Line Profile Sample 17 for Lines 38	Lines 38 Profile Sample	1714.66	 7	38	1.43	16	0.65	Line Profile Sample
Line Profile Sample 18 for Lines 38	Lines 38 Profile Sample	1701.24	 7	38	1.52	17	0.691	Line Profile Sample
Line Profile Sample 19 for Lines 38	Lines 38 Profile Sample	1686.53	 7	38	1.61	18	0.732	Line Profile Sample
Line Profile Sample 20 for Lines 38	Lines 38 Profile Sample	1728.87	 7	38	1.7	19	0.772	Line Profile Sample
Line Profile Sample 21 for Lines 38	Lines 38 Profile Sample	1728.75	 7	38	1.79	20	0.813	Line Profile Sample
Line Profile Sample 22 for Lines 38	Lines 38 Profile Sample	1766.8	 7	38	1.88	21	0.854	Line Profile Sample
Line Profile Sample 23 for Lines 38	Lines 38 Profile Sample	1818.65	 7	38	1.97	22	0.894	Line Profile Sample
Line Profile Sample 24 for Lines 38	Lines 38 Profile Sample	1869.51	 7	38	2.06	23	0.935	Line Profile Sample
Line Profile Sample 25 for Lines 38	Lines 38 Profile Sample	1893.3	 7	38	2.14	24	0.976	Line Profile Sample
Line Profile Sample 26 for Lines 38	Lines 38 Profile Sample	1874	 7	38	2.2	24.6	1	Line Profile Sample
