
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 57	Lines 57 Profile Sample	1200	 60	57	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 57	Lines 57 Profile Sample	1240.85	 60	57	0.0894	1	0.0573	Line Profile Sample
Line Profile Sample 3 for Lines 57	Lines 57 Profile Sample	1286.61	 60	57	0.179	2	0.115	Line Profile Sample
Line Profile Sample 4 for Lines 57	Lines 57 Profile Sample	1254.84	 60	57	0.268	3	0.172	Line Profile Sample
Line Profile Sample 5 for Lines 57	Lines 57 Profile Sample	1233.89	 60	57	0.357	4	0.229	Line Profile Sample
Line Profile Sample 6 for Lines 57	Lines 57 Profile Sample	1242.08	 60	57	0.447	5	0.286	Line Profile Sample
Line Profile Sample 7 for Lines 57	Lines 57 Profile Sample	1243.06	 60	57	0.536	6	0.344	Line Profile Sample
Line Profile Sample 8 for Lines 57	Lines 57 Profile Sample	1222.59	 60	57	0.626	7	0.401	Line Profile Sample
Line Profile Sample 9 for Lines 57	Lines 57 Profile Sample	1211.07	 60	57	0.715	8	0.458	Line Profile Sample
Line Profile Sample 10 for Lines 57	Lines 57 Profile Sample	1224.13	 60	57	0.804	9	0.515	Line Profile Sample
Line Profile Sample 11 for Lines 57	Lines 57 Profile Sample	1216.25	 60	57	0.894	10	0.573	Line Profile Sample
Line Profile Sample 12 for Lines 57	Lines 57 Profile Sample	1235.74	 60	57	0.983	11	0.63	Line Profile Sample
Line Profile Sample 13 for Lines 57	Lines 57 Profile Sample	1280.73	 60	57	1.07	12	0.687	Line Profile Sample
Line Profile Sample 14 for Lines 57	Lines 57 Profile Sample	1304.52	 60	57	1.16	13	0.744	Line Profile Sample
Line Profile Sample 15 for Lines 57	Lines 57 Profile Sample	1330.8	 60	57	1.25	14	0.802	Line Profile Sample
Line Profile Sample 16 for Lines 57	Lines 57 Profile Sample	1383.11	 60	57	1.34	15	0.859	Line Profile Sample
Line Profile Sample 17 for Lines 57	Lines 57 Profile Sample	1484.85	 60	57	1.43	16	0.916	Line Profile Sample
Line Profile Sample 18 for Lines 57	Lines 57 Profile Sample	1610.53	 60	57	1.52	17	0.973	Line Profile Sample
Line Profile Sample 19 for Lines 57	Lines 57 Profile Sample	1673	 60	57	1.56	17.46	1	Line Profile Sample
