
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 19	Lines 19 Profile Sample	1393		19	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 19	Lines 19 Profile Sample	1416.73		19	0.0894	1	0.0545	Line Profile Sample
Line Profile Sample 3 for Lines 19	Lines 19 Profile Sample	1422.3		19	0.179	2	0.109	Line Profile Sample
Line Profile Sample 4 for Lines 19	Lines 19 Profile Sample	1408.83		19	0.268	3	0.163	Line Profile Sample
Line Profile Sample 5 for Lines 19	Lines 19 Profile Sample	1357.71		19	0.357	4	0.218	Line Profile Sample
Line Profile Sample 6 for Lines 19	Lines 19 Profile Sample	1344.78		19	0.447	5	0.272	Line Profile Sample
Line Profile Sample 7 for Lines 19	Lines 19 Profile Sample	1330.53		19	0.536	6	0.327	Line Profile Sample
Line Profile Sample 8 for Lines 19	Lines 19 Profile Sample	1320.08		19	0.626	7	0.381	Line Profile Sample
Line Profile Sample 9 for Lines 19	Lines 19 Profile Sample	1326.45		19	0.715	8	0.436	Line Profile Sample
Line Profile Sample 10 for Lines 19	Lines 19 Profile Sample	1307.68		19	0.804	9	0.49	Line Profile Sample
Line Profile Sample 11 for Lines 19	Lines 19 Profile Sample	1325.5		19	0.894	10	0.545	Line Profile Sample
Line Profile Sample 12 for Lines 19	Lines 19 Profile Sample	1322.43		19	0.983	11	0.599	Line Profile Sample
Line Profile Sample 13 for Lines 19	Lines 19 Profile Sample	1305.17		19	1.07	12	0.654	Line Profile Sample
Line Profile Sample 14 for Lines 19	Lines 19 Profile Sample	1329.71		19	1.16	13	0.708	Line Profile Sample
Line Profile Sample 15 for Lines 19	Lines 19 Profile Sample	1343.46		19	1.25	14	0.763	Line Profile Sample
Line Profile Sample 16 for Lines 19	Lines 19 Profile Sample	1353.28		19	1.34	15	0.817	Line Profile Sample
Line Profile Sample 17 for Lines 19	Lines 19 Profile Sample	1356.44		19	1.43	16	0.872	Line Profile Sample
Line Profile Sample 18 for Lines 19	Lines 19 Profile Sample	1383.58		19	1.52	17	0.926	Line Profile Sample
Line Profile Sample 19 for Lines 19	Lines 19 Profile Sample	1410		19	1.61	18	0.981	Line Profile Sample
Line Profile Sample 20 for Lines 19	Lines 19 Profile Sample	1410		19	1.64	18.36	1	Line Profile Sample
