
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 11	Lines 11 Profile Sample	1466	 27	11	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 11	Lines 11 Profile Sample	1398.52	 27	11	0.0894	1	0.0454	Line Profile Sample
Line Profile Sample 3 for Lines 11	Lines 11 Profile Sample	1382.13	 27	11	0.179	2	0.0908	Line Profile Sample
Line Profile Sample 4 for Lines 11	Lines 11 Profile Sample	1378.65	 27	11	0.268	3	0.136	Line Profile Sample
Line Profile Sample 5 for Lines 11	Lines 11 Profile Sample	1389.31	 27	11	0.357	4	0.182	Line Profile Sample
Line Profile Sample 6 for Lines 11	Lines 11 Profile Sample	1408.98	 27	11	0.447	5	0.227	Line Profile Sample
Line Profile Sample 7 for Lines 11	Lines 11 Profile Sample	1431.77	 27	11	0.536	6	0.272	Line Profile Sample
Line Profile Sample 8 for Lines 11	Lines 11 Profile Sample	1441.83	 27	11	0.626	7	0.318	Line Profile Sample
Line Profile Sample 9 for Lines 11	Lines 11 Profile Sample	1445.71	 27	11	0.715	8	0.363	Line Profile Sample
Line Profile Sample 10 for Lines 11	Lines 11 Profile Sample	1460.5	 27	11	0.804	9	0.409	Line Profile Sample
Line Profile Sample 11 for Lines 11	Lines 11 Profile Sample	1428.07	 27	11	0.894	10	0.454	Line Profile Sample
Line Profile Sample 12 for Lines 11	Lines 11 Profile Sample	1432.93	 27	11	0.983	11	0.499	Line Profile Sample
Line Profile Sample 13 for Lines 11	Lines 11 Profile Sample	1459.06	 27	11	1.07	12	0.545	Line Profile Sample
Line Profile Sample 14 for Lines 11	Lines 11 Profile Sample	1475.3	 27	11	1.16	13	0.59	Line Profile Sample
Line Profile Sample 15 for Lines 11	Lines 11 Profile Sample	1524.08	 27	11	1.25	14	0.636	Line Profile Sample
Line Profile Sample 16 for Lines 11	Lines 11 Profile Sample	1580.38	 27	11	1.34	15	0.681	Line Profile Sample
Line Profile Sample 17 for Lines 11	Lines 11 Profile Sample	1731.58	 27	11	1.43	16	0.727	Line Profile Sample
Line Profile Sample 18 for Lines 11	Lines 11 Profile Sample	1934.28	 27	11	1.52	17	0.772	Line Profile Sample
Line Profile Sample 19 for Lines 11	Lines 11 Profile Sample	2131.24	 27	11	1.61	18	0.817	Line Profile Sample
Line Profile Sample 20 for Lines 11	Lines 11 Profile Sample	2178.42	 27	11	1.7	19	0.863	Line Profile Sample
Line Profile Sample 21 for Lines 11	Lines 11 Profile Sample	2036.86	 27	11	1.79	20	0.908	Line Profile Sample
Line Profile Sample 22 for Lines 11	Lines 11 Profile Sample	1806.38	 27	11	1.88	21	0.954	Line Profile Sample
Line Profile Sample 23 for Lines 11	Lines 11 Profile Sample	1583.05	 27	11	1.97	22	0.999	Line Profile Sample
Line Profile Sample 24 for Lines 11	Lines 11 Profile Sample	1578	 27	11	1.97	22.02	1	Line Profile Sample
