av_intensity,stdev_intensity,av_distance,stdev_distance
0.3853612139150156,0.352557852472339,0.024481603773584906,0.024868768195046232
0.42643637827465936,0.292432321250356,0.10819221556886227,0.02055524145043741
0.3613272006812057,0.2535143968574158,0.1799235668789809,0.02018870635080158
0.336587165505036,0.2474883842469168,0.25093333333333334,0.02134562653935751
0.3362974697881876,0.25408678059650497,0.3225759493670886,0.020464757434762382
0.3427807839904561,0.2659201342978801,0.39426666666666665,0.02140382155681018
0.35952370709660836,0.28938813959188975,0.4656835443037975,0.020685109142185812
0.3901934440413453,0.3107076182773608,0.5364691358024691,0.020782569392470984
0.4011796674489511,0.3184189354627865,0.6078238993710692,0.0205036380196404
0.40927047684057555,0.30518263510877136,0.6789068322981366,0.02108696316513948
0.46991324575773435,0.29804038727978266,0.7493207547169811,0.020762466364894615
0.5257227307330054,0.29540523644779193,0.8225058823529412,0.021684190259380474
0.5886950372883255,0.30705262431574226,0.8946089743589744,0.01997307016571314
0.562607367157989,0.3380792346340939,0.9794835164835165,0.02347872752966846
