
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 24	Lines 24 Profile Sample	1569	 27	24	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 24	Lines 24 Profile Sample	1659.72	 27	24	0.0894	1	0.0467	Line Profile Sample
Line Profile Sample 3 for Lines 24	Lines 24 Profile Sample	1733.87	 27	24	0.179	2	0.0935	Line Profile Sample
Line Profile Sample 4 for Lines 24	Lines 24 Profile Sample	1827.96	 27	24	0.268	3	0.14	Line Profile Sample
Line Profile Sample 5 for Lines 24	Lines 24 Profile Sample	1891.98	 27	24	0.357	4	0.187	Line Profile Sample
Line Profile Sample 6 for Lines 24	Lines 24 Profile Sample	1932.84	 27	24	0.447	5	0.234	Line Profile Sample
Line Profile Sample 7 for Lines 24	Lines 24 Profile Sample	1950.98	 27	24	0.536	6	0.28	Line Profile Sample
Line Profile Sample 8 for Lines 24	Lines 24 Profile Sample	1994.55	 27	24	0.626	7	0.327	Line Profile Sample
Line Profile Sample 9 for Lines 24	Lines 24 Profile Sample	2029.07	 27	24	0.715	8	0.374	Line Profile Sample
Line Profile Sample 10 for Lines 24	Lines 24 Profile Sample	2024.55	 27	24	0.804	9	0.421	Line Profile Sample
Line Profile Sample 11 for Lines 24	Lines 24 Profile Sample	2035.04	 27	24	0.894	10	0.467	Line Profile Sample
Line Profile Sample 12 for Lines 24	Lines 24 Profile Sample	2042.87	 27	24	0.983	11	0.514	Line Profile Sample
Line Profile Sample 13 for Lines 24	Lines 24 Profile Sample	2024.63	 27	24	1.07	12	0.561	Line Profile Sample
Line Profile Sample 14 for Lines 24	Lines 24 Profile Sample	2014.07	 27	24	1.16	13	0.607	Line Profile Sample
Line Profile Sample 15 for Lines 24	Lines 24 Profile Sample	2016.91	 27	24	1.25	14	0.654	Line Profile Sample
Line Profile Sample 16 for Lines 24	Lines 24 Profile Sample	2037.28	 27	24	1.34	15	0.701	Line Profile Sample
Line Profile Sample 17 for Lines 24	Lines 24 Profile Sample	2084.4	 27	24	1.43	16	0.748	Line Profile Sample
Line Profile Sample 18 for Lines 24	Lines 24 Profile Sample	2128.75	 27	24	1.52	17	0.794	Line Profile Sample
Line Profile Sample 19 for Lines 24	Lines 24 Profile Sample	2147.86	 27	24	1.61	18	0.841	Line Profile Sample
Line Profile Sample 20 for Lines 24	Lines 24 Profile Sample	2123.15	 27	24	1.7	19	0.888	Line Profile Sample
Line Profile Sample 21 for Lines 24	Lines 24 Profile Sample	1996.74	 27	24	1.79	20	0.935	Line Profile Sample
Line Profile Sample 22 for Lines 24	Lines 24 Profile Sample	1905.98	 27	24	1.88	21	0.981	Line Profile Sample
Line Profile Sample 23 for Lines 24	Lines 24 Profile Sample	1869	 27	24	1.91	21.4	1	Line Profile Sample
