av_intensity,stdev_intensity,av_distance,stdev_distance
0.2533727439312922,0.25061053506480874,0.024689041095890412,0.025303121028639023
0.44089748184502187,0.2622236684846393,0.10892982456140352,0.020659380132730793
0.47424300415840775,0.2690925020461428,0.1812777777777778,0.020287942944784167
0.5365996802042662,0.2552231023669546,0.2510925925925926,0.02025709148460838
0.5739498384115229,0.2416851884657729,0.322037037037037,0.020420081646541785
0.6162462556790482,0.23029060217819378,0.3951864406779661,0.02224973814357434
0.6975572193313928,0.21518819053045277,0.46644,0.01921538499245235
0.7365990227268928,0.22155301566779706,0.5344909090909091,0.020608226267658025
0.7129408065098037,0.24451821231646712,0.607719298245614,0.021462387686672548
0.716134061168559,0.22653153175162252,0.6789423076923077,0.020350279143952824
0.6770502351206994,0.25242536830048506,0.7486964285714286,0.02167689984783313
0.6530973338607639,0.2112613247344156,0.8235423728813559,0.02182162960024492
0.5503946309856139,0.2883449897972455,0.89512,0.018602874476153164
0.38219162908082577,0.2989545287986069,0.9788,0.024084337631517638
