
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 37	Lines 37 Profile Sample	1764	 7	37	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 37	Lines 37 Profile Sample	1797.19	 7	37	0.0894	1	0.0337	Line Profile Sample
Line Profile Sample 3 for Lines 37	Lines 37 Profile Sample	1786.32	 7	37	0.179	2	0.0673	Line Profile Sample
Line Profile Sample 4 for Lines 37	Lines 37 Profile Sample	1739.16	 7	37	0.268	3	0.101	Line Profile Sample
Line Profile Sample 5 for Lines 37	Lines 37 Profile Sample	1708.55	 7	37	0.357	4	0.135	Line Profile Sample
Line Profile Sample 6 for Lines 37	Lines 37 Profile Sample	1717.08	 7	37	0.447	5	0.168	Line Profile Sample
Line Profile Sample 7 for Lines 37	Lines 37 Profile Sample	1716.93	 7	37	0.536	6	0.202	Line Profile Sample
Line Profile Sample 8 for Lines 37	Lines 37 Profile Sample	1686.26	 7	37	0.626	7	0.236	Line Profile Sample
Line Profile Sample 9 for Lines 37	Lines 37 Profile Sample	1708.59	 7	37	0.715	8	0.269	Line Profile Sample
Line Profile Sample 10 for Lines 37	Lines 37 Profile Sample	1721.07	 7	37	0.804	9	0.303	Line Profile Sample
Line Profile Sample 11 for Lines 37	Lines 37 Profile Sample	1715.89	 7	37	0.894	10	0.337	Line Profile Sample
Line Profile Sample 12 for Lines 37	Lines 37 Profile Sample	1729.78	 7	37	0.983	11	0.37	Line Profile Sample
Line Profile Sample 13 for Lines 37	Lines 37 Profile Sample	1748.12	 7	37	1.07	12	0.404	Line Profile Sample
Line Profile Sample 14 for Lines 37	Lines 37 Profile Sample	1781.32	 7	37	1.16	13	0.438	Line Profile Sample
Line Profile Sample 15 for Lines 37	Lines 37 Profile Sample	1796.88	 7	37	1.25	14	0.471	Line Profile Sample
Line Profile Sample 16 for Lines 37	Lines 37 Profile Sample	1782.65	 7	37	1.34	15	0.505	Line Profile Sample
Line Profile Sample 17 for Lines 37	Lines 37 Profile Sample	1778.19	 7	37	1.43	16	0.539	Line Profile Sample
Line Profile Sample 18 for Lines 37	Lines 37 Profile Sample	1749.99	 7	37	1.52	17	0.572	Line Profile Sample
Line Profile Sample 19 for Lines 37	Lines 37 Profile Sample	1743.64	 7	37	1.61	18	0.606	Line Profile Sample
Line Profile Sample 20 for Lines 37	Lines 37 Profile Sample	1720.62	 7	37	1.7	19	0.64	Line Profile Sample
Line Profile Sample 21 for Lines 37	Lines 37 Profile Sample	1687.31	 7	37	1.79	20	0.673	Line Profile Sample
Line Profile Sample 22 for Lines 37	Lines 37 Profile Sample	1683.73	 7	37	1.88	21	0.707	Line Profile Sample
Line Profile Sample 23 for Lines 37	Lines 37 Profile Sample	1657.3	 7	37	1.97	22	0.741	Line Profile Sample
Line Profile Sample 24 for Lines 37	Lines 37 Profile Sample	1634.55	 7	37	2.06	23	0.774	Line Profile Sample
Line Profile Sample 25 for Lines 37	Lines 37 Profile Sample	1668.39	 7	37	2.14	24	0.808	Line Profile Sample
Line Profile Sample 26 for Lines 37	Lines 37 Profile Sample	1665.23	 7	37	2.23	25	0.842	Line Profile Sample
Line Profile Sample 27 for Lines 37	Lines 37 Profile Sample	1649.58	 7	37	2.32	26	0.875	Line Profile Sample
Line Profile Sample 28 for Lines 37	Lines 37 Profile Sample	1638.7	 7	37	2.41	27	0.909	Line Profile Sample
Line Profile Sample 29 for Lines 37	Lines 37 Profile Sample	1682.87	 7	37	2.5	28	0.943	Line Profile Sample
Line Profile Sample 30 for Lines 37	Lines 37 Profile Sample	1693.05	 7	37	2.59	29	0.976	Line Profile Sample
Line Profile Sample 31 for Lines 37	Lines 37 Profile Sample	1663	 7	37	2.65	29.7	1	Line Profile Sample
