
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 55	Lines 55 Profile Sample	1101	 60	55	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 55	Lines 55 Profile Sample	1076.85	 60	55	0.0894	1	0.0601	Line Profile Sample
Line Profile Sample 3 for Lines 55	Lines 55 Profile Sample	1060.67	 60	55	0.179	2	0.12	Line Profile Sample
Line Profile Sample 4 for Lines 55	Lines 55 Profile Sample	1064.91	 60	55	0.268	3	0.18	Line Profile Sample
Line Profile Sample 5 for Lines 55	Lines 55 Profile Sample	1066.41	 60	55	0.357	4	0.24	Line Profile Sample
Line Profile Sample 6 for Lines 55	Lines 55 Profile Sample	1063.92	 60	55	0.447	5	0.3	Line Profile Sample
Line Profile Sample 7 for Lines 55	Lines 55 Profile Sample	1087.16	 60	55	0.536	6	0.361	Line Profile Sample
Line Profile Sample 8 for Lines 55	Lines 55 Profile Sample	1147.6	 60	55	0.626	7	0.421	Line Profile Sample
Line Profile Sample 9 for Lines 55	Lines 55 Profile Sample	1214.79	 60	55	0.715	8	0.481	Line Profile Sample
Line Profile Sample 10 for Lines 55	Lines 55 Profile Sample	1291.3	 60	55	0.804	9	0.541	Line Profile Sample
Line Profile Sample 11 for Lines 55	Lines 55 Profile Sample	1330.15	 60	55	0.894	10	0.601	Line Profile Sample
Line Profile Sample 12 for Lines 55	Lines 55 Profile Sample	1350.46	 60	55	0.983	11	0.661	Line Profile Sample
Line Profile Sample 13 for Lines 55	Lines 55 Profile Sample	1419.73	 60	55	1.07	12	0.721	Line Profile Sample
Line Profile Sample 14 for Lines 55	Lines 55 Profile Sample	1540.85	 60	55	1.16	13	0.781	Line Profile Sample
Line Profile Sample 15 for Lines 55	Lines 55 Profile Sample	1631.64	 60	55	1.25	14	0.841	Line Profile Sample
Line Profile Sample 16 for Lines 55	Lines 55 Profile Sample	1699.65	 60	55	1.34	15	0.901	Line Profile Sample
Line Profile Sample 17 for Lines 55	Lines 55 Profile Sample	1700.08	 60	55	1.43	16	0.961	Line Profile Sample
Line Profile Sample 18 for Lines 55	Lines 55 Profile Sample	1676	 60	55	1.49	16.64	1	Line Profile Sample
