
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 12	Lines 12 Profile Sample	1663	 27	12	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 12	Lines 12 Profile Sample	1660.12	 27	12	0.0894	1	0.0379	Line Profile Sample
Line Profile Sample 3 for Lines 12	Lines 12 Profile Sample	1675.49	 27	12	0.179	2	0.0758	Line Profile Sample
Line Profile Sample 4 for Lines 12	Lines 12 Profile Sample	1727.22	 27	12	0.268	3	0.114	Line Profile Sample
Line Profile Sample 5 for Lines 12	Lines 12 Profile Sample	1748.01	 27	12	0.357	4	0.152	Line Profile Sample
Line Profile Sample 6 for Lines 12	Lines 12 Profile Sample	1715	 27	12	0.447	5	0.189	Line Profile Sample
Line Profile Sample 7 for Lines 12	Lines 12 Profile Sample	1630.63	 27	12	0.536	6	0.227	Line Profile Sample
Line Profile Sample 8 for Lines 12	Lines 12 Profile Sample	1574.81	 27	12	0.626	7	0.265	Line Profile Sample
Line Profile Sample 9 for Lines 12	Lines 12 Profile Sample	1569.17	 27	12	0.715	8	0.303	Line Profile Sample
Line Profile Sample 10 for Lines 12	Lines 12 Profile Sample	1584.11	 27	12	0.804	9	0.341	Line Profile Sample
Line Profile Sample 11 for Lines 12	Lines 12 Profile Sample	1553.52	 27	12	0.894	10	0.379	Line Profile Sample
Line Profile Sample 12 for Lines 12	Lines 12 Profile Sample	1562.76	 27	12	0.983	11	0.417	Line Profile Sample
Line Profile Sample 13 for Lines 12	Lines 12 Profile Sample	1537.62	 27	12	1.07	12	0.455	Line Profile Sample
Line Profile Sample 14 for Lines 12	Lines 12 Profile Sample	1520.39	 27	12	1.16	13	0.492	Line Profile Sample
Line Profile Sample 15 for Lines 12	Lines 12 Profile Sample	1521.19	 27	12	1.25	14	0.53	Line Profile Sample
Line Profile Sample 16 for Lines 12	Lines 12 Profile Sample	1537.41	 27	12	1.34	15	0.568	Line Profile Sample
Line Profile Sample 17 for Lines 12	Lines 12 Profile Sample	1581.82	 27	12	1.43	16	0.606	Line Profile Sample
Line Profile Sample 18 for Lines 12	Lines 12 Profile Sample	1629.85	 27	12	1.52	17	0.644	Line Profile Sample
Line Profile Sample 19 for Lines 12	Lines 12 Profile Sample	1716.03	 27	12	1.61	18	0.682	Line Profile Sample
Line Profile Sample 20 for Lines 12	Lines 12 Profile Sample	1848.47	 27	12	1.7	19	0.72	Line Profile Sample
Line Profile Sample 21 for Lines 12	Lines 12 Profile Sample	2006.73	 27	12	1.79	20	0.758	Line Profile Sample
Line Profile Sample 22 for Lines 12	Lines 12 Profile Sample	2093.48	 27	12	1.88	21	0.795	Line Profile Sample
Line Profile Sample 23 for Lines 12	Lines 12 Profile Sample	2077.57	 27	12	1.97	22	0.833	Line Profile Sample
Line Profile Sample 24 for Lines 12	Lines 12 Profile Sample	2010.34	 27	12	2.06	23	0.871	Line Profile Sample
Line Profile Sample 25 for Lines 12	Lines 12 Profile Sample	1891.18	 27	12	2.14	24	0.909	Line Profile Sample
Line Profile Sample 26 for Lines 12	Lines 12 Profile Sample	1765.15	 27	12	2.23	25	0.947	Line Profile Sample
Line Profile Sample 27 for Lines 12	Lines 12 Profile Sample	1576.72	 27	12	2.32	26	0.985	Line Profile Sample
Line Profile Sample 28 for Lines 12	Lines 12 Profile Sample	1494	 27	12	2.36	26.4	1	Line Profile Sample
