
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 7	Lines 7 Profile Sample	1406		7	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 7	Lines 7 Profile Sample	1503.55		7	0.0894	1	0.0507	Line Profile Sample
Line Profile Sample 3 for Lines 7	Lines 7 Profile Sample	1568.59		7	0.179	2	0.101	Line Profile Sample
Line Profile Sample 4 for Lines 7	Lines 7 Profile Sample	1588.62		7	0.268	3	0.152	Line Profile Sample
Line Profile Sample 5 for Lines 7	Lines 7 Profile Sample	1596.09		7	0.357	4	0.203	Line Profile Sample
Line Profile Sample 6 for Lines 7	Lines 7 Profile Sample	1606.43		7	0.447	5	0.254	Line Profile Sample
Line Profile Sample 7 for Lines 7	Lines 7 Profile Sample	1641.8		7	0.536	6	0.304	Line Profile Sample
Line Profile Sample 8 for Lines 7	Lines 7 Profile Sample	1605.82		7	0.626	7	0.355	Line Profile Sample
Line Profile Sample 9 for Lines 7	Lines 7 Profile Sample	1588.9		7	0.715	8	0.406	Line Profile Sample
Line Profile Sample 10 for Lines 7	Lines 7 Profile Sample	1628.82		7	0.804	9	0.456	Line Profile Sample
Line Profile Sample 11 for Lines 7	Lines 7 Profile Sample	1613.76		7	0.894	10	0.507	Line Profile Sample
Line Profile Sample 12 for Lines 7	Lines 7 Profile Sample	1600.11		7	0.983	11	0.558	Line Profile Sample
Line Profile Sample 13 for Lines 7	Lines 7 Profile Sample	1605.97		7	1.07	12	0.608	Line Profile Sample
Line Profile Sample 14 for Lines 7	Lines 7 Profile Sample	1655.17		7	1.16	13	0.659	Line Profile Sample
Line Profile Sample 15 for Lines 7	Lines 7 Profile Sample	1683.07		7	1.25	14	0.71	Line Profile Sample
Line Profile Sample 16 for Lines 7	Lines 7 Profile Sample	1765.77		7	1.34	15	0.761	Line Profile Sample
Line Profile Sample 17 for Lines 7	Lines 7 Profile Sample	1845		7	1.43	16	0.811	Line Profile Sample
Line Profile Sample 18 for Lines 7	Lines 7 Profile Sample	1916.56		7	1.52	17	0.862	Line Profile Sample
Line Profile Sample 19 for Lines 7	Lines 7 Profile Sample	1915.22		7	1.61	18	0.913	Line Profile Sample
Line Profile Sample 20 for Lines 7	Lines 7 Profile Sample	1828.95		7	1.7	19	0.963	Line Profile Sample
Line Profile Sample 21 for Lines 7	Lines 7 Profile Sample	1761		7	1.76	19.72	1	Line Profile Sample
