
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 32	Lines 32 Profile Sample	2677	 4	32	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 32	Lines 32 Profile Sample	2619.82	 4	32	0.0894	1	0.0369	Line Profile Sample
Line Profile Sample 3 for Lines 32	Lines 32 Profile Sample	2510.48	 4	32	0.179	2	0.0739	Line Profile Sample
Line Profile Sample 4 for Lines 32	Lines 32 Profile Sample	2476.67	 4	32	0.268	3	0.111	Line Profile Sample
Line Profile Sample 5 for Lines 32	Lines 32 Profile Sample	2512.98	 4	32	0.357	4	0.148	Line Profile Sample
Line Profile Sample 6 for Lines 32	Lines 32 Profile Sample	2521.33	 4	32	0.447	5	0.185	Line Profile Sample
Line Profile Sample 7 for Lines 32	Lines 32 Profile Sample	2507.08	 4	32	0.536	6	0.222	Line Profile Sample
Line Profile Sample 8 for Lines 32	Lines 32 Profile Sample	2520.07	 4	32	0.626	7	0.259	Line Profile Sample
Line Profile Sample 9 for Lines 32	Lines 32 Profile Sample	2522.54	 4	32	0.715	8	0.295	Line Profile Sample
Line Profile Sample 10 for Lines 32	Lines 32 Profile Sample	2521.99	 4	32	0.804	9	0.332	Line Profile Sample
Line Profile Sample 11 for Lines 32	Lines 32 Profile Sample	2558.87	 4	32	0.894	10	0.369	Line Profile Sample
Line Profile Sample 12 for Lines 32	Lines 32 Profile Sample	2570.45	 4	32	0.983	11	0.406	Line Profile Sample
Line Profile Sample 13 for Lines 32	Lines 32 Profile Sample	2574.43	 4	32	1.07	12	0.443	Line Profile Sample
Line Profile Sample 14 for Lines 32	Lines 32 Profile Sample	2532.83	 4	32	1.16	13	0.48	Line Profile Sample
Line Profile Sample 15 for Lines 32	Lines 32 Profile Sample	2550.95	 4	32	1.25	14	0.517	Line Profile Sample
Line Profile Sample 16 for Lines 32	Lines 32 Profile Sample	2551.51	 4	32	1.34	15	0.554	Line Profile Sample
Line Profile Sample 17 for Lines 32	Lines 32 Profile Sample	2539.16	 4	32	1.43	16	0.591	Line Profile Sample
Line Profile Sample 18 for Lines 32	Lines 32 Profile Sample	2533.96	 4	32	1.52	17	0.628	Line Profile Sample
Line Profile Sample 19 for Lines 32	Lines 32 Profile Sample	2537.31	 4	32	1.61	18	0.665	Line Profile Sample
Line Profile Sample 20 for Lines 32	Lines 32 Profile Sample	2593.44	 4	32	1.7	19	0.702	Line Profile Sample
Line Profile Sample 21 for Lines 32	Lines 32 Profile Sample	2639.96	 4	32	1.79	20	0.739	Line Profile Sample
Line Profile Sample 22 for Lines 32	Lines 32 Profile Sample	2736.56	 4	32	1.88	21	0.776	Line Profile Sample
Line Profile Sample 23 for Lines 32	Lines 32 Profile Sample	2818.91	 4	32	1.97	22	0.813	Line Profile Sample
Line Profile Sample 24 for Lines 32	Lines 32 Profile Sample	2862.99	 4	32	2.06	23	0.85	Line Profile Sample
Line Profile Sample 25 for Lines 32	Lines 32 Profile Sample	2786.55	 4	32	2.14	24	0.886	Line Profile Sample
Line Profile Sample 26 for Lines 32	Lines 32 Profile Sample	2681.85	 4	32	2.23	25	0.923	Line Profile Sample
Line Profile Sample 27 for Lines 32	Lines 32 Profile Sample	2624.82	 4	32	2.32	26	0.96	Line Profile Sample
Line Profile Sample 28 for Lines 32	Lines 32 Profile Sample	2603.17	 4	32	2.41	27	0.997	Line Profile Sample
Line Profile Sample 29 for Lines 32	Lines 32 Profile Sample	2602	 4	32	2.42	27.07	1	Line Profile Sample
