
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 5	Lines 5 Profile Sample	1431		5	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 5	Lines 5 Profile Sample	1438.54		5	0.0894	1	0.0282	Line Profile Sample
Line Profile Sample 3 for Lines 5	Lines 5 Profile Sample	1425.02		5	0.179	2	0.0564	Line Profile Sample
Line Profile Sample 4 for Lines 5	Lines 5 Profile Sample	1452.71		5	0.268	3	0.0846	Line Profile Sample
Line Profile Sample 5 for Lines 5	Lines 5 Profile Sample	1478.2		5	0.357	4	0.113	Line Profile Sample
Line Profile Sample 6 for Lines 5	Lines 5 Profile Sample	1475.28		5	0.447	5	0.141	Line Profile Sample
Line Profile Sample 7 for Lines 5	Lines 5 Profile Sample	1472.73		5	0.536	6	0.169	Line Profile Sample
Line Profile Sample 8 for Lines 5	Lines 5 Profile Sample	1484.98		5	0.626	7	0.197	Line Profile Sample
Line Profile Sample 9 for Lines 5	Lines 5 Profile Sample	1475.91		5	0.715	8	0.226	Line Profile Sample
Line Profile Sample 10 for Lines 5	Lines 5 Profile Sample	1462.94		5	0.804	9	0.254	Line Profile Sample
Line Profile Sample 11 for Lines 5	Lines 5 Profile Sample	1462.35		5	0.894	10	0.282	Line Profile Sample
Line Profile Sample 12 for Lines 5	Lines 5 Profile Sample	1434.53		5	0.983	11	0.31	Line Profile Sample
Line Profile Sample 13 for Lines 5	Lines 5 Profile Sample	1425.43		5	1.07	12	0.338	Line Profile Sample
Line Profile Sample 14 for Lines 5	Lines 5 Profile Sample	1414.14		5	1.16	13	0.367	Line Profile Sample
Line Profile Sample 15 for Lines 5	Lines 5 Profile Sample	1383.88		5	1.25	14	0.395	Line Profile Sample
Line Profile Sample 16 for Lines 5	Lines 5 Profile Sample	1390.89		5	1.34	15	0.423	Line Profile Sample
Line Profile Sample 17 for Lines 5	Lines 5 Profile Sample	1384.47		5	1.43	16	0.451	Line Profile Sample
Line Profile Sample 18 for Lines 5	Lines 5 Profile Sample	1373.03		5	1.52	17	0.479	Line Profile Sample
Line Profile Sample 19 for Lines 5	Lines 5 Profile Sample	1382		5	1.61	18	0.507	Line Profile Sample
Line Profile Sample 20 for Lines 5	Lines 5 Profile Sample	1367.8		5	1.7	19	0.536	Line Profile Sample
Line Profile Sample 21 for Lines 5	Lines 5 Profile Sample	1370.35		5	1.79	20	0.564	Line Profile Sample
Line Profile Sample 22 for Lines 5	Lines 5 Profile Sample	1379.85		5	1.88	21	0.592	Line Profile Sample
Line Profile Sample 23 for Lines 5	Lines 5 Profile Sample	1380.92		5	1.97	22	0.62	Line Profile Sample
Line Profile Sample 24 for Lines 5	Lines 5 Profile Sample	1399.37		5	2.06	23	0.648	Line Profile Sample
Line Profile Sample 25 for Lines 5	Lines 5 Profile Sample	1412.05		5	2.14	24	0.677	Line Profile Sample
Line Profile Sample 26 for Lines 5	Lines 5 Profile Sample	1395.99		5	2.23	25	0.705	Line Profile Sample
Line Profile Sample 27 for Lines 5	Lines 5 Profile Sample	1402.8		5	2.32	26	0.733	Line Profile Sample
Line Profile Sample 28 for Lines 5	Lines 5 Profile Sample	1439.35		5	2.41	27	0.761	Line Profile Sample
Line Profile Sample 29 for Lines 5	Lines 5 Profile Sample	1443.51		5	2.5	28	0.789	Line Profile Sample
Line Profile Sample 30 for Lines 5	Lines 5 Profile Sample	1445.45		5	2.59	29	0.818	Line Profile Sample
Line Profile Sample 31 for Lines 5	Lines 5 Profile Sample	1451.85		5	2.68	30	0.846	Line Profile Sample
Line Profile Sample 32 for Lines 5	Lines 5 Profile Sample	1439.15		5	2.77	31	0.874	Line Profile Sample
Line Profile Sample 33 for Lines 5	Lines 5 Profile Sample	1432.26		5	2.86	32	0.902	Line Profile Sample
Line Profile Sample 34 for Lines 5	Lines 5 Profile Sample	1441.3		5	2.95	33	0.93	Line Profile Sample
Line Profile Sample 35 for Lines 5	Lines 5 Profile Sample	1480.18		5	3.04	34	0.959	Line Profile Sample
Line Profile Sample 36 for Lines 5	Lines 5 Profile Sample	1514.34		5	3.13	35	0.987	Line Profile Sample
Line Profile Sample 37 for Lines 5	Lines 5 Profile Sample	1528		5	3.17	35.47	1	Line Profile Sample
