
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 26	Lines 26 Profile Sample	1363		26	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 26	Lines 26 Profile Sample	1352.09		26	0.0894	1	0.0419	Line Profile Sample
Line Profile Sample 3 for Lines 26	Lines 26 Profile Sample	1318.38		26	0.179	2	0.0838	Line Profile Sample
Line Profile Sample 4 for Lines 26	Lines 26 Profile Sample	1315.73		26	0.268	3	0.126	Line Profile Sample
Line Profile Sample 5 for Lines 26	Lines 26 Profile Sample	1306.23		26	0.357	4	0.168	Line Profile Sample
Line Profile Sample 6 for Lines 26	Lines 26 Profile Sample	1277.27		26	0.447	5	0.21	Line Profile Sample
Line Profile Sample 7 for Lines 26	Lines 26 Profile Sample	1294.47		26	0.536	6	0.252	Line Profile Sample
Line Profile Sample 8 for Lines 26	Lines 26 Profile Sample	1280.85		26	0.626	7	0.293	Line Profile Sample
Line Profile Sample 9 for Lines 26	Lines 26 Profile Sample	1274.53		26	0.715	8	0.335	Line Profile Sample
Line Profile Sample 10 for Lines 26	Lines 26 Profile Sample	1277.05		26	0.804	9	0.377	Line Profile Sample
Line Profile Sample 11 for Lines 26	Lines 26 Profile Sample	1265.8		26	0.894	10	0.419	Line Profile Sample
Line Profile Sample 12 for Lines 26	Lines 26 Profile Sample	1264.95		26	0.983	11	0.461	Line Profile Sample
Line Profile Sample 13 for Lines 26	Lines 26 Profile Sample	1272.38		26	1.07	12	0.503	Line Profile Sample
Line Profile Sample 14 for Lines 26	Lines 26 Profile Sample	1285.88		26	1.16	13	0.545	Line Profile Sample
Line Profile Sample 15 for Lines 26	Lines 26 Profile Sample	1281.2		26	1.25	14	0.587	Line Profile Sample
Line Profile Sample 16 for Lines 26	Lines 26 Profile Sample	1282.31		26	1.34	15	0.629	Line Profile Sample
Line Profile Sample 17 for Lines 26	Lines 26 Profile Sample	1284.66		26	1.43	16	0.671	Line Profile Sample
Line Profile Sample 18 for Lines 26	Lines 26 Profile Sample	1271.52		26	1.52	17	0.713	Line Profile Sample
Line Profile Sample 19 for Lines 26	Lines 26 Profile Sample	1276.87		26	1.61	18	0.755	Line Profile Sample
Line Profile Sample 20 for Lines 26	Lines 26 Profile Sample	1265.16		26	1.7	19	0.797	Line Profile Sample
Line Profile Sample 21 for Lines 26	Lines 26 Profile Sample	1257.09		26	1.79	20	0.838	Line Profile Sample
Line Profile Sample 22 for Lines 26	Lines 26 Profile Sample	1264.54		26	1.88	21	0.88	Line Profile Sample
Line Profile Sample 23 for Lines 26	Lines 26 Profile Sample	1262.57		26	1.97	22	0.922	Line Profile Sample
Line Profile Sample 24 for Lines 26	Lines 26 Profile Sample	1285.33		26	2.06	23	0.964	Line Profile Sample
Line Profile Sample 25 for Lines 26	Lines 26 Profile Sample	1316		26	2.13	23.85	1	Line Profile Sample
