
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 42	Lines 42 Profile Sample	932	 57	42	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 42	Lines 42 Profile Sample	903.28	 57	42	0.0894	1	0.0357	Line Profile Sample
Line Profile Sample 3 for Lines 42	Lines 42 Profile Sample	876.33	 57	42	0.179	2	0.0714	Line Profile Sample
Line Profile Sample 4 for Lines 42	Lines 42 Profile Sample	862.78	 57	42	0.268	3	0.107	Line Profile Sample
Line Profile Sample 5 for Lines 42	Lines 42 Profile Sample	871.36	 57	42	0.357	4	0.143	Line Profile Sample
Line Profile Sample 6 for Lines 42	Lines 42 Profile Sample	881.51	 57	42	0.447	5	0.178	Line Profile Sample
Line Profile Sample 7 for Lines 42	Lines 42 Profile Sample	878.28	 57	42	0.536	6	0.214	Line Profile Sample
Line Profile Sample 8 for Lines 42	Lines 42 Profile Sample	874.68	 57	42	0.626	7	0.25	Line Profile Sample
Line Profile Sample 9 for Lines 42	Lines 42 Profile Sample	881.32	 57	42	0.715	8	0.286	Line Profile Sample
Line Profile Sample 10 for Lines 42	Lines 42 Profile Sample	897.49	 57	42	0.804	9	0.321	Line Profile Sample
Line Profile Sample 11 for Lines 42	Lines 42 Profile Sample	919.48	 57	42	0.894	10	0.357	Line Profile Sample
Line Profile Sample 12 for Lines 42	Lines 42 Profile Sample	919.43	 57	42	0.983	11	0.393	Line Profile Sample
Line Profile Sample 13 for Lines 42	Lines 42 Profile Sample	904.22	 57	42	1.07	12	0.428	Line Profile Sample
Line Profile Sample 14 for Lines 42	Lines 42 Profile Sample	879.67	 57	42	1.16	13	0.464	Line Profile Sample
Line Profile Sample 15 for Lines 42	Lines 42 Profile Sample	867.99	 57	42	1.25	14	0.5	Line Profile Sample
Line Profile Sample 16 for Lines 42	Lines 42 Profile Sample	870.27	 57	42	1.34	15	0.535	Line Profile Sample
Line Profile Sample 17 for Lines 42	Lines 42 Profile Sample	870.23	 57	42	1.43	16	0.571	Line Profile Sample
Line Profile Sample 18 for Lines 42	Lines 42 Profile Sample	853.83	 57	42	1.52	17	0.607	Line Profile Sample
Line Profile Sample 19 for Lines 42	Lines 42 Profile Sample	866.67	 57	42	1.61	18	0.642	Line Profile Sample
Line Profile Sample 20 for Lines 42	Lines 42 Profile Sample	874.56	 57	42	1.7	19	0.678	Line Profile Sample
Line Profile Sample 21 for Lines 42	Lines 42 Profile Sample	903.33	 57	42	1.79	20	0.714	Line Profile Sample
Line Profile Sample 22 for Lines 42	Lines 42 Profile Sample	914.03	 57	42	1.88	21	0.75	Line Profile Sample
Line Profile Sample 23 for Lines 42	Lines 42 Profile Sample	917.08	 57	42	1.97	22	0.785	Line Profile Sample
Line Profile Sample 24 for Lines 42	Lines 42 Profile Sample	977.8	 57	42	2.06	23	0.821	Line Profile Sample
Line Profile Sample 25 for Lines 42	Lines 42 Profile Sample	1070.48	 57	42	2.14	24	0.857	Line Profile Sample
Line Profile Sample 26 for Lines 42	Lines 42 Profile Sample	1208.64	 57	42	2.23	25	0.892	Line Profile Sample
Line Profile Sample 27 for Lines 42	Lines 42 Profile Sample	1305.01	 57	42	2.32	26	0.928	Line Profile Sample
Line Profile Sample 28 for Lines 42	Lines 42 Profile Sample	1223.93	 57	42	2.41	27	0.964	Line Profile Sample
Line Profile Sample 29 for Lines 42	Lines 42 Profile Sample	1052.13	 57	42	2.5	28	0.999	Line Profile Sample
Line Profile Sample 30 for Lines 42	Lines 42 Profile Sample	1049	 57	42	2.5	28.02	1	Line Profile Sample
