av_intensity,stdev_intensity,av_distance,stdev_distance
0.6765549943294398,0.288253883318794,0.023734545454545456,0.024200682712912123
0.5595159130201229,0.2659747760510756,0.10361219512195122,0.01881996539744363
0.41586193035503954,0.23419925710671338,0.16813513513513514,0.018372930211715405
0.24633756289489442,0.17240701508118741,0.2319,0.019608736932871636
0.22008519034443277,0.14421859869292772,0.2997560975609756,0.020737382293583826
0.17774529788848023,0.11490266264961549,0.36872093023255814,0.021455741357718276
0.16909213099486436,0.116885657487554,0.4345833333333333,0.017223530416264843
0.12813629058172119,0.11612718872388808,0.4982,0.01873458340568629
0.11352750681423948,0.09287429271118264,0.5673720930232559,0.02105098488343403
0.10996707192975395,0.08572551961344371,0.6351025641025642,0.01946088502314171
0.13364234048247436,0.12259825091518596,0.7017317073170731,0.019762368772801357
0.20054916020899383,0.17412127245815612,0.7684358974358975,0.01871362418385246
0.37332034191314795,0.25062518142732576,0.8324736842105263,0.018476774086791728
0.5524657211579226,0.25715320754564197,0.8978048780487805,0.019666239488264063
0.7493440351673071,0.26567644151904646,0.9801014492753624,0.022421854443650347
