
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 22	Lines 22 Profile Sample	1406		22	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 22	Lines 22 Profile Sample	1402.58		22	0.0894	1	0.0309	Line Profile Sample
Line Profile Sample 3 for Lines 22	Lines 22 Profile Sample	1385.68		22	0.179	2	0.0619	Line Profile Sample
Line Profile Sample 4 for Lines 22	Lines 22 Profile Sample	1385.77		22	0.268	3	0.0928	Line Profile Sample
Line Profile Sample 5 for Lines 22	Lines 22 Profile Sample	1380.48		22	0.357	4	0.124	Line Profile Sample
Line Profile Sample 6 for Lines 22	Lines 22 Profile Sample	1366.19		22	0.447	5	0.155	Line Profile Sample
Line Profile Sample 7 for Lines 22	Lines 22 Profile Sample	1368.96		22	0.536	6	0.186	Line Profile Sample
Line Profile Sample 8 for Lines 22	Lines 22 Profile Sample	1373.7		22	0.626	7	0.217	Line Profile Sample
Line Profile Sample 9 for Lines 22	Lines 22 Profile Sample	1379.91		22	0.715	8	0.248	Line Profile Sample
Line Profile Sample 10 for Lines 22	Lines 22 Profile Sample	1402.88		22	0.804	9	0.279	Line Profile Sample
Line Profile Sample 11 for Lines 22	Lines 22 Profile Sample	1417.55		22	0.894	10	0.309	Line Profile Sample
Line Profile Sample 12 for Lines 22	Lines 22 Profile Sample	1415.52		22	0.983	11	0.34	Line Profile Sample
Line Profile Sample 13 for Lines 22	Lines 22 Profile Sample	1406.71		22	1.07	12	0.371	Line Profile Sample
Line Profile Sample 14 for Lines 22	Lines 22 Profile Sample	1408.87		22	1.16	13	0.402	Line Profile Sample
Line Profile Sample 15 for Lines 22	Lines 22 Profile Sample	1476.09		22	1.25	14	0.433	Line Profile Sample
Line Profile Sample 16 for Lines 22	Lines 22 Profile Sample	1522.67		22	1.34	15	0.464	Line Profile Sample
Line Profile Sample 17 for Lines 22	Lines 22 Profile Sample	1533.77		22	1.43	16	0.495	Line Profile Sample
Line Profile Sample 18 for Lines 22	Lines 22 Profile Sample	1551.16		22	1.52	17	0.526	Line Profile Sample
Line Profile Sample 19 for Lines 22	Lines 22 Profile Sample	1524.83		22	1.61	18	0.557	Line Profile Sample
Line Profile Sample 20 for Lines 22	Lines 22 Profile Sample	1483.94		22	1.7	19	0.588	Line Profile Sample
Line Profile Sample 21 for Lines 22	Lines 22 Profile Sample	1463.27		22	1.79	20	0.619	Line Profile Sample
Line Profile Sample 22 for Lines 22	Lines 22 Profile Sample	1437.03		22	1.88	21	0.65	Line Profile Sample
Line Profile Sample 23 for Lines 22	Lines 22 Profile Sample	1435.42		22	1.97	22	0.681	Line Profile Sample
Line Profile Sample 24 for Lines 22	Lines 22 Profile Sample	1431.88		22	2.06	23	0.712	Line Profile Sample
Line Profile Sample 25 for Lines 22	Lines 22 Profile Sample	1427.52		22	2.14	24	0.743	Line Profile Sample
Line Profile Sample 26 for Lines 22	Lines 22 Profile Sample	1420.48		22	2.23	25	0.774	Line Profile Sample
Line Profile Sample 27 for Lines 22	Lines 22 Profile Sample	1429.59		22	2.32	26	0.805	Line Profile Sample
Line Profile Sample 28 for Lines 22	Lines 22 Profile Sample	1427.86		22	2.41	27	0.836	Line Profile Sample
Line Profile Sample 29 for Lines 22	Lines 22 Profile Sample	1475.29		22	2.5	28	0.867	Line Profile Sample
Line Profile Sample 30 for Lines 22	Lines 22 Profile Sample	1548.68		22	2.59	29	0.898	Line Profile Sample
Line Profile Sample 31 for Lines 22	Lines 22 Profile Sample	1602.13		22	2.68	30	0.928	Line Profile Sample
Line Profile Sample 32 for Lines 22	Lines 22 Profile Sample	1615.14		22	2.77	31	0.959	Line Profile Sample
Line Profile Sample 33 for Lines 22	Lines 22 Profile Sample	1600.65		22	2.86	32	0.99	Line Profile Sample
Line Profile Sample 34 for Lines 22	Lines 22 Profile Sample	1591		22	2.89	32.31	1	Line Profile Sample
