av_intensity,stdev_intensity,av_distance,stdev_distance
0.3021312133336618,0.35662871223641895,0.024278313253012048,0.024914307027913977
0.32807215329722017,0.30966745873887697,0.10797424242424243,0.02121572211360869
0.2609237525766438,0.21819792960029885,0.1790983606557377,0.02019794124659969
0.22759468590310908,0.17129592951313333,0.2508030303030303,0.021750486959690882
0.22430313131987262,0.17278171610384688,0.3221967213114754,0.02072664924851671
0.20769986001327206,0.13080569135023895,0.39371212121212124,0.022056406814916194
0.2414994568970171,0.16261235603672292,0.46591935483870967,0.021027147469984703
0.2717168143024359,0.17546559077142113,0.5367031250000001,0.021399955264379884
0.3061497831099308,0.21469419195885134,0.6071967213114754,0.02046934266338416
0.3602518407555982,0.216349726581928,0.6791212121212121,0.02221885211430573
0.47342942621690987,0.24571674848427713,0.7499508196721312,0.020611021509141025
0.5475283420007478,0.32960277159856716,0.8215230769230769,0.02134911275403768
0.6422329229253245,0.3363775341305323,0.8943384615384615,0.021390912880149708
0.6038009597421493,0.33918625468701163,0.980607476635514,0.02303064283971028
