
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 34	Lines 34 Profile Sample	2581	 4	34	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 34	Lines 34 Profile Sample	2603.18	 4	34	0.0894	1	0.0463	Line Profile Sample
Line Profile Sample 3 for Lines 34	Lines 34 Profile Sample	2556.28	 4	34	0.179	2	0.0926	Line Profile Sample
Line Profile Sample 4 for Lines 34	Lines 34 Profile Sample	2578.92	 4	34	0.268	3	0.139	Line Profile Sample
Line Profile Sample 5 for Lines 34	Lines 34 Profile Sample	2588.71	 4	34	0.357	4	0.185	Line Profile Sample
Line Profile Sample 6 for Lines 34	Lines 34 Profile Sample	2620.57	 4	34	0.447	5	0.232	Line Profile Sample
Line Profile Sample 7 for Lines 34	Lines 34 Profile Sample	2583.14	 4	34	0.536	6	0.278	Line Profile Sample
Line Profile Sample 8 for Lines 34	Lines 34 Profile Sample	2545.85	 4	34	0.626	7	0.324	Line Profile Sample
Line Profile Sample 9 for Lines 34	Lines 34 Profile Sample	2552.81	 4	34	0.715	8	0.371	Line Profile Sample
Line Profile Sample 10 for Lines 34	Lines 34 Profile Sample	2566.42	 4	34	0.804	9	0.417	Line Profile Sample
Line Profile Sample 11 for Lines 34	Lines 34 Profile Sample	2578.03	 4	34	0.894	10	0.463	Line Profile Sample
Line Profile Sample 12 for Lines 34	Lines 34 Profile Sample	2567.07	 4	34	0.983	11	0.51	Line Profile Sample
Line Profile Sample 13 for Lines 34	Lines 34 Profile Sample	2522.56	 4	34	1.07	12	0.556	Line Profile Sample
Line Profile Sample 14 for Lines 34	Lines 34 Profile Sample	2514.8	 4	34	1.16	13	0.602	Line Profile Sample
Line Profile Sample 15 for Lines 34	Lines 34 Profile Sample	2543.75	 4	34	1.25	14	0.649	Line Profile Sample
Line Profile Sample 16 for Lines 34	Lines 34 Profile Sample	2579.7	 4	34	1.34	15	0.695	Line Profile Sample
Line Profile Sample 17 for Lines 34	Lines 34 Profile Sample	2594.48	 4	34	1.43	16	0.741	Line Profile Sample
Line Profile Sample 18 for Lines 34	Lines 34 Profile Sample	2581.45	 4	34	1.52	17	0.788	Line Profile Sample
Line Profile Sample 19 for Lines 34	Lines 34 Profile Sample	2571.66	 4	34	1.61	18	0.834	Line Profile Sample
Line Profile Sample 20 for Lines 34	Lines 34 Profile Sample	2649.13	 4	34	1.7	19	0.88	Line Profile Sample
Line Profile Sample 21 for Lines 34	Lines 34 Profile Sample	2775.38	 4	34	1.79	20	0.926	Line Profile Sample
Line Profile Sample 22 for Lines 34	Lines 34 Profile Sample	2810.77	 4	34	1.88	21	0.973	Line Profile Sample
Line Profile Sample 23 for Lines 34	Lines 34 Profile Sample	2798	 4	34	1.93	21.59	1	Line Profile Sample
