
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 4	Lines 4 Profile Sample	1281	 27	4	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 4	Lines 4 Profile Sample	1415.58	 27	4	0.0894	1	0.0421	Line Profile Sample
Line Profile Sample 3 for Lines 4	Lines 4 Profile Sample	1528.51	 27	4	0.179	2	0.0841	Line Profile Sample
Line Profile Sample 4 for Lines 4	Lines 4 Profile Sample	1619.74	 27	4	0.268	3	0.126	Line Profile Sample
Line Profile Sample 5 for Lines 4	Lines 4 Profile Sample	1675.23	 27	4	0.357	4	0.168	Line Profile Sample
Line Profile Sample 6 for Lines 4	Lines 4 Profile Sample	1644.45	 27	4	0.447	5	0.21	Line Profile Sample
Line Profile Sample 7 for Lines 4	Lines 4 Profile Sample	1619.86	 27	4	0.536	6	0.252	Line Profile Sample
Line Profile Sample 8 for Lines 4	Lines 4 Profile Sample	1596.24	 27	4	0.626	7	0.294	Line Profile Sample
Line Profile Sample 9 for Lines 4	Lines 4 Profile Sample	1586.95	 27	4	0.715	8	0.337	Line Profile Sample
Line Profile Sample 10 for Lines 4	Lines 4 Profile Sample	1642.06	 27	4	0.804	9	0.379	Line Profile Sample
Line Profile Sample 11 for Lines 4	Lines 4 Profile Sample	1681.66	 27	4	0.894	10	0.421	Line Profile Sample
Line Profile Sample 12 for Lines 4	Lines 4 Profile Sample	1691.23	 27	4	0.983	11	0.463	Line Profile Sample
Line Profile Sample 13 for Lines 4	Lines 4 Profile Sample	1747.05	 27	4	1.07	12	0.505	Line Profile Sample
Line Profile Sample 14 for Lines 4	Lines 4 Profile Sample	1832.74	 27	4	1.16	13	0.547	Line Profile Sample
Line Profile Sample 15 for Lines 4	Lines 4 Profile Sample	1861.71	 27	4	1.25	14	0.589	Line Profile Sample
Line Profile Sample 16 for Lines 4	Lines 4 Profile Sample	1820.41	 27	4	1.34	15	0.631	Line Profile Sample
Line Profile Sample 17 for Lines 4	Lines 4 Profile Sample	1752.94	 27	4	1.43	16	0.673	Line Profile Sample
Line Profile Sample 18 for Lines 4	Lines 4 Profile Sample	1708.36	 27	4	1.52	17	0.715	Line Profile Sample
Line Profile Sample 19 for Lines 4	Lines 4 Profile Sample	1683.41	 27	4	1.61	18	0.757	Line Profile Sample
Line Profile Sample 20 for Lines 4	Lines 4 Profile Sample	1701.09	 27	4	1.7	19	0.799	Line Profile Sample
Line Profile Sample 21 for Lines 4	Lines 4 Profile Sample	1731.21	 27	4	1.79	20	0.841	Line Profile Sample
Line Profile Sample 22 for Lines 4	Lines 4 Profile Sample	1769.64	 27	4	1.88	21	0.883	Line Profile Sample
Line Profile Sample 23 for Lines 4	Lines 4 Profile Sample	1749.63	 27	4	1.97	22	0.926	Line Profile Sample
Line Profile Sample 24 for Lines 4	Lines 4 Profile Sample	1694.74	 27	4	2.06	23	0.968	Line Profile Sample
Line Profile Sample 25 for Lines 4	Lines 4 Profile Sample	1612	 27	4	2.12	23.77	1	Line Profile Sample
