
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 17	Lines 17 Profile Sample	1762	 60	17	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 17	Lines 17 Profile Sample	1771.02	 60	17	0.0894	1	0.0397	Line Profile Sample
Line Profile Sample 3 for Lines 17	Lines 17 Profile Sample	1731.18	 60	17	0.179	2	0.0794	Line Profile Sample
Line Profile Sample 4 for Lines 17	Lines 17 Profile Sample	1636.3	 60	17	0.268	3	0.119	Line Profile Sample
Line Profile Sample 5 for Lines 17	Lines 17 Profile Sample	1595.72	 60	17	0.357	4	0.159	Line Profile Sample
Line Profile Sample 6 for Lines 17	Lines 17 Profile Sample	1544.3	 60	17	0.447	5	0.199	Line Profile Sample
Line Profile Sample 7 for Lines 17	Lines 17 Profile Sample	1527.29	 60	17	0.536	6	0.238	Line Profile Sample
Line Profile Sample 8 for Lines 17	Lines 17 Profile Sample	1485.18	 60	17	0.626	7	0.278	Line Profile Sample
Line Profile Sample 9 for Lines 17	Lines 17 Profile Sample	1445.95	 60	17	0.715	8	0.318	Line Profile Sample
Line Profile Sample 10 for Lines 17	Lines 17 Profile Sample	1458.31	 60	17	0.804	9	0.357	Line Profile Sample
Line Profile Sample 11 for Lines 17	Lines 17 Profile Sample	1425.2	 60	17	0.894	10	0.397	Line Profile Sample
Line Profile Sample 12 for Lines 17	Lines 17 Profile Sample	1419.82	 60	17	0.983	11	0.437	Line Profile Sample
Line Profile Sample 13 for Lines 17	Lines 17 Profile Sample	1399.02	 60	17	1.07	12	0.477	Line Profile Sample
Line Profile Sample 14 for Lines 17	Lines 17 Profile Sample	1389.67	 60	17	1.16	13	0.516	Line Profile Sample
Line Profile Sample 15 for Lines 17	Lines 17 Profile Sample	1376.85	 60	17	1.25	14	0.556	Line Profile Sample
Line Profile Sample 16 for Lines 17	Lines 17 Profile Sample	1360.23	 60	17	1.34	15	0.596	Line Profile Sample
Line Profile Sample 17 for Lines 17	Lines 17 Profile Sample	1375.2	 60	17	1.43	16	0.635	Line Profile Sample
Line Profile Sample 18 for Lines 17	Lines 17 Profile Sample	1409.99	 60	17	1.52	17	0.675	Line Profile Sample
Line Profile Sample 19 for Lines 17	Lines 17 Profile Sample	1475.08	 60	17	1.61	18	0.715	Line Profile Sample
Line Profile Sample 20 for Lines 17	Lines 17 Profile Sample	1604.23	 60	17	1.7	19	0.755	Line Profile Sample
Line Profile Sample 21 for Lines 17	Lines 17 Profile Sample	1751.97	 60	17	1.79	20	0.794	Line Profile Sample
Line Profile Sample 22 for Lines 17	Lines 17 Profile Sample	1889.46	 60	17	1.88	21	0.834	Line Profile Sample
Line Profile Sample 23 for Lines 17	Lines 17 Profile Sample	1988.44	 60	17	1.97	22	0.874	Line Profile Sample
Line Profile Sample 24 for Lines 17	Lines 17 Profile Sample	2070.76	 60	17	2.06	23	0.913	Line Profile Sample
Line Profile Sample 25 for Lines 17	Lines 17 Profile Sample	2171.74	 60	17	2.14	24	0.953	Line Profile Sample
Line Profile Sample 26 for Lines 17	Lines 17 Profile Sample	2120.42	 60	17	2.23	25	0.993	Line Profile Sample
Line Profile Sample 27 for Lines 17	Lines 17 Profile Sample	2105	 60	17	2.25	25.18	1	Line Profile Sample
