
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 43	Lines 43 Profile Sample	673	 58	43	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 43	Lines 43 Profile Sample	725.86	 58	43	0.0894	1	0.0392	Line Profile Sample
Line Profile Sample 3 for Lines 43	Lines 43 Profile Sample	753.13	 58	43	0.179	2	0.0784	Line Profile Sample
Line Profile Sample 4 for Lines 43	Lines 43 Profile Sample	761.69	 58	43	0.268	3	0.118	Line Profile Sample
Line Profile Sample 5 for Lines 43	Lines 43 Profile Sample	750.68	 58	43	0.357	4	0.157	Line Profile Sample
Line Profile Sample 6 for Lines 43	Lines 43 Profile Sample	760.7	 58	43	0.447	5	0.196	Line Profile Sample
Line Profile Sample 7 for Lines 43	Lines 43 Profile Sample	754.64	 58	43	0.536	6	0.235	Line Profile Sample
Line Profile Sample 8 for Lines 43	Lines 43 Profile Sample	755.75	 58	43	0.626	7	0.275	Line Profile Sample
Line Profile Sample 9 for Lines 43	Lines 43 Profile Sample	740.84	 58	43	0.715	8	0.314	Line Profile Sample
Line Profile Sample 10 for Lines 43	Lines 43 Profile Sample	722.1	 58	43	0.804	9	0.353	Line Profile Sample
Line Profile Sample 11 for Lines 43	Lines 43 Profile Sample	722.66	 58	43	0.894	10	0.392	Line Profile Sample
Line Profile Sample 12 for Lines 43	Lines 43 Profile Sample	734.96	 58	43	0.983	11	0.431	Line Profile Sample
Line Profile Sample 13 for Lines 43	Lines 43 Profile Sample	725.39	 58	43	1.07	12	0.471	Line Profile Sample
Line Profile Sample 14 for Lines 43	Lines 43 Profile Sample	738.23	 58	43	1.16	13	0.51	Line Profile Sample
Line Profile Sample 15 for Lines 43	Lines 43 Profile Sample	731.1	 58	43	1.25	14	0.549	Line Profile Sample
Line Profile Sample 16 for Lines 43	Lines 43 Profile Sample	713.1	 58	43	1.34	15	0.588	Line Profile Sample
Line Profile Sample 17 for Lines 43	Lines 43 Profile Sample	712.83	 58	43	1.43	16	0.628	Line Profile Sample
Line Profile Sample 18 for Lines 43	Lines 43 Profile Sample	719.94	 58	43	1.52	17	0.667	Line Profile Sample
Line Profile Sample 19 for Lines 43	Lines 43 Profile Sample	722.21	 58	43	1.61	18	0.706	Line Profile Sample
Line Profile Sample 20 for Lines 43	Lines 43 Profile Sample	707.8	 58	43	1.7	19	0.745	Line Profile Sample
Line Profile Sample 21 for Lines 43	Lines 43 Profile Sample	718.19	 58	43	1.79	20	0.784	Line Profile Sample
Line Profile Sample 22 for Lines 43	Lines 43 Profile Sample	699.85	 58	43	1.88	21	0.824	Line Profile Sample
Line Profile Sample 23 for Lines 43	Lines 43 Profile Sample	689.06	 58	43	1.97	22	0.863	Line Profile Sample
Line Profile Sample 24 for Lines 43	Lines 43 Profile Sample	679.25	 58	43	2.06	23	0.902	Line Profile Sample
Line Profile Sample 25 for Lines 43	Lines 43 Profile Sample	648.51	 58	43	2.14	24	0.941	Line Profile Sample
Line Profile Sample 26 for Lines 43	Lines 43 Profile Sample	611.15	 58	43	2.23	25	0.981	Line Profile Sample
Line Profile Sample 27 for Lines 43	Lines 43 Profile Sample	596	 58	43	2.28	25.5	1	Line Profile Sample
