
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 14	Lines 14 Profile Sample	593	 58	14	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 14	Lines 14 Profile Sample	712.06	 58	14	0.0894	1	0.039	Line Profile Sample
Line Profile Sample 3 for Lines 14	Lines 14 Profile Sample	800.2	 58	14	0.179	2	0.078	Line Profile Sample
Line Profile Sample 4 for Lines 14	Lines 14 Profile Sample	844.64	 58	14	0.268	3	0.117	Line Profile Sample
Line Profile Sample 5 for Lines 14	Lines 14 Profile Sample	869.11	 58	14	0.357	4	0.156	Line Profile Sample
Line Profile Sample 6 for Lines 14	Lines 14 Profile Sample	906.86	 58	14	0.447	5	0.195	Line Profile Sample
Line Profile Sample 7 for Lines 14	Lines 14 Profile Sample	935.02	 58	14	0.536	6	0.234	Line Profile Sample
Line Profile Sample 8 for Lines 14	Lines 14 Profile Sample	961.53	 58	14	0.626	7	0.273	Line Profile Sample
Line Profile Sample 9 for Lines 14	Lines 14 Profile Sample	965.37	 58	14	0.715	8	0.312	Line Profile Sample
Line Profile Sample 10 for Lines 14	Lines 14 Profile Sample	956.12	 58	14	0.804	9	0.351	Line Profile Sample
Line Profile Sample 11 for Lines 14	Lines 14 Profile Sample	945.5	 58	14	0.894	10	0.39	Line Profile Sample
Line Profile Sample 12 for Lines 14	Lines 14 Profile Sample	932.49	 58	14	0.983	11	0.429	Line Profile Sample
Line Profile Sample 13 for Lines 14	Lines 14 Profile Sample	934.98	 58	14	1.07	12	0.468	Line Profile Sample
Line Profile Sample 14 for Lines 14	Lines 14 Profile Sample	935.04	 58	14	1.16	13	0.507	Line Profile Sample
Line Profile Sample 15 for Lines 14	Lines 14 Profile Sample	932.84	 58	14	1.25	14	0.546	Line Profile Sample
Line Profile Sample 16 for Lines 14	Lines 14 Profile Sample	938.36	 58	14	1.34	15	0.585	Line Profile Sample
Line Profile Sample 17 for Lines 14	Lines 14 Profile Sample	908.1	 58	14	1.43	16	0.624	Line Profile Sample
Line Profile Sample 18 for Lines 14	Lines 14 Profile Sample	906.63	 58	14	1.52	17	0.663	Line Profile Sample
Line Profile Sample 19 for Lines 14	Lines 14 Profile Sample	929.6	 58	14	1.61	18	0.702	Line Profile Sample
Line Profile Sample 20 for Lines 14	Lines 14 Profile Sample	935.79	 58	14	1.7	19	0.741	Line Profile Sample
Line Profile Sample 21 for Lines 14	Lines 14 Profile Sample	945.09	 58	14	1.79	20	0.78	Line Profile Sample
Line Profile Sample 22 for Lines 14	Lines 14 Profile Sample	951.75	 58	14	1.88	21	0.819	Line Profile Sample
Line Profile Sample 23 for Lines 14	Lines 14 Profile Sample	946.44	 58	14	1.97	22	0.858	Line Profile Sample
Line Profile Sample 24 for Lines 14	Lines 14 Profile Sample	939.69	 58	14	2.06	23	0.897	Line Profile Sample
Line Profile Sample 25 for Lines 14	Lines 14 Profile Sample	909.53	 58	14	2.14	24	0.936	Line Profile Sample
Line Profile Sample 26 for Lines 14	Lines 14 Profile Sample	831.55	 58	14	2.23	25	0.975	Line Profile Sample
Line Profile Sample 27 for Lines 14	Lines 14 Profile Sample	762	 58	14	2.29	25.63	1	Line Profile Sample
