
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 2	Lines 2 Profile Sample	174	 50	2	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 2	Lines 2 Profile Sample	183.89	 50	2	0.0894	1	0.0454	Line Profile Sample
Line Profile Sample 3 for Lines 2	Lines 2 Profile Sample	183.69	 50	2	0.179	2	0.0908	Line Profile Sample
Line Profile Sample 4 for Lines 2	Lines 2 Profile Sample	187.13	 50	2	0.268	3	0.136	Line Profile Sample
Line Profile Sample 5 for Lines 2	Lines 2 Profile Sample	182.13	 50	2	0.357	4	0.182	Line Profile Sample
Line Profile Sample 6 for Lines 2	Lines 2 Profile Sample	183.73	 50	2	0.447	5	0.227	Line Profile Sample
Line Profile Sample 7 for Lines 2	Lines 2 Profile Sample	187.26	 50	2	0.536	6	0.272	Line Profile Sample
Line Profile Sample 8 for Lines 2	Lines 2 Profile Sample	186.87	 50	2	0.626	7	0.318	Line Profile Sample
Line Profile Sample 9 for Lines 2	Lines 2 Profile Sample	185.12	 50	2	0.715	8	0.363	Line Profile Sample
Line Profile Sample 10 for Lines 2	Lines 2 Profile Sample	179.34	 50	2	0.804	9	0.409	Line Profile Sample
Line Profile Sample 11 for Lines 2	Lines 2 Profile Sample	178.63	 50	2	0.894	10	0.454	Line Profile Sample
Line Profile Sample 12 for Lines 2	Lines 2 Profile Sample	179.57	 50	2	0.983	11	0.499	Line Profile Sample
Line Profile Sample 13 for Lines 2	Lines 2 Profile Sample	177.85	 50	2	1.07	12	0.545	Line Profile Sample
Line Profile Sample 14 for Lines 2	Lines 2 Profile Sample	182.78	 50	2	1.16	13	0.59	Line Profile Sample
Line Profile Sample 15 for Lines 2	Lines 2 Profile Sample	181.88	 50	2	1.25	14	0.636	Line Profile Sample
Line Profile Sample 16 for Lines 2	Lines 2 Profile Sample	181.17	 50	2	1.34	15	0.681	Line Profile Sample
Line Profile Sample 17 for Lines 2	Lines 2 Profile Sample	181.74	 50	2	1.43	16	0.727	Line Profile Sample
Line Profile Sample 18 for Lines 2	Lines 2 Profile Sample	178.77	 50	2	1.52	17	0.772	Line Profile Sample
Line Profile Sample 19 for Lines 2	Lines 2 Profile Sample	193.82	 50	2	1.61	18	0.817	Line Profile Sample
Line Profile Sample 20 for Lines 2	Lines 2 Profile Sample	193.42	 50	2	1.7	19	0.863	Line Profile Sample
Line Profile Sample 21 for Lines 2	Lines 2 Profile Sample	194.34	 50	2	1.79	20	0.908	Line Profile Sample
Line Profile Sample 22 for Lines 2	Lines 2 Profile Sample	185.44	 50	2	1.88	21	0.954	Line Profile Sample
Line Profile Sample 23 for Lines 2	Lines 2 Profile Sample	178.14	 50	2	1.97	22	0.999	Line Profile Sample
Line Profile Sample 24 for Lines 2	Lines 2 Profile Sample	178	 50	2	1.97	22.02	1	Line Profile Sample
