
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 29	Lines 29 Profile Sample	1304	 60	29	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 29	Lines 29 Profile Sample	1267.28	 60	29	0.0894	1	0.0387	Line Profile Sample
Line Profile Sample 3 for Lines 29	Lines 29 Profile Sample	1206.05	 60	29	0.179	2	0.0775	Line Profile Sample
Line Profile Sample 4 for Lines 29	Lines 29 Profile Sample	1145.24	 60	29	0.268	3	0.116	Line Profile Sample
Line Profile Sample 5 for Lines 29	Lines 29 Profile Sample	1111.44	 60	29	0.357	4	0.155	Line Profile Sample
Line Profile Sample 6 for Lines 29	Lines 29 Profile Sample	1096.87	 60	29	0.447	5	0.194	Line Profile Sample
Line Profile Sample 7 for Lines 29	Lines 29 Profile Sample	1108.2	 60	29	0.536	6	0.232	Line Profile Sample
Line Profile Sample 8 for Lines 29	Lines 29 Profile Sample	1123.47	 60	29	0.626	7	0.271	Line Profile Sample
Line Profile Sample 9 for Lines 29	Lines 29 Profile Sample	1124.75	 60	29	0.715	8	0.31	Line Profile Sample
Line Profile Sample 10 for Lines 29	Lines 29 Profile Sample	1123.89	 60	29	0.804	9	0.349	Line Profile Sample
Line Profile Sample 11 for Lines 29	Lines 29 Profile Sample	1156.87	 60	29	0.894	10	0.387	Line Profile Sample
Line Profile Sample 12 for Lines 29	Lines 29 Profile Sample	1171.84	 60	29	0.983	11	0.426	Line Profile Sample
Line Profile Sample 13 for Lines 29	Lines 29 Profile Sample	1173.01	 60	29	1.07	12	0.465	Line Profile Sample
Line Profile Sample 14 for Lines 29	Lines 29 Profile Sample	1201.43	 60	29	1.16	13	0.504	Line Profile Sample
Line Profile Sample 15 for Lines 29	Lines 29 Profile Sample	1227.87	 60	29	1.25	14	0.542	Line Profile Sample
Line Profile Sample 16 for Lines 29	Lines 29 Profile Sample	1232.34	 60	29	1.34	15	0.581	Line Profile Sample
Line Profile Sample 17 for Lines 29	Lines 29 Profile Sample	1256.28	 60	29	1.43	16	0.62	Line Profile Sample
Line Profile Sample 18 for Lines 29	Lines 29 Profile Sample	1269.6	 60	29	1.52	17	0.659	Line Profile Sample
Line Profile Sample 19 for Lines 29	Lines 29 Profile Sample	1292.3	 60	29	1.61	18	0.697	Line Profile Sample
Line Profile Sample 20 for Lines 29	Lines 29 Profile Sample	1298.66	 60	29	1.7	19	0.736	Line Profile Sample
Line Profile Sample 21 for Lines 29	Lines 29 Profile Sample	1292.45	 60	29	1.79	20	0.775	Line Profile Sample
Line Profile Sample 22 for Lines 29	Lines 29 Profile Sample	1268.86	 60	29	1.88	21	0.814	Line Profile Sample
Line Profile Sample 23 for Lines 29	Lines 29 Profile Sample	1255.42	 60	29	1.97	22	0.852	Line Profile Sample
Line Profile Sample 24 for Lines 29	Lines 29 Profile Sample	1227.51	 60	29	2.06	23	0.891	Line Profile Sample
Line Profile Sample 25 for Lines 29	Lines 29 Profile Sample	1229.45	 60	29	2.14	24	0.93	Line Profile Sample
Line Profile Sample 26 for Lines 29	Lines 29 Profile Sample	1167.01	 60	29	2.23	25	0.969	Line Profile Sample
Line Profile Sample 27 for Lines 29	Lines 29 Profile Sample	1068	 60	29	2.31	25.81	1	Line Profile Sample
