
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 21	Lines 21 Profile Sample	553	 58	21	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 21	Lines 21 Profile Sample	613.08	 58	21	0.0894	1	0.052	Line Profile Sample
Line Profile Sample 3 for Lines 21	Lines 21 Profile Sample	651.43	 58	21	0.179	2	0.104	Line Profile Sample
Line Profile Sample 4 for Lines 21	Lines 21 Profile Sample	659.46	 58	21	0.268	3	0.156	Line Profile Sample
Line Profile Sample 5 for Lines 21	Lines 21 Profile Sample	681.59	 58	21	0.357	4	0.208	Line Profile Sample
Line Profile Sample 6 for Lines 21	Lines 21 Profile Sample	690.21	 58	21	0.447	5	0.26	Line Profile Sample
Line Profile Sample 7 for Lines 21	Lines 21 Profile Sample	675.69	 58	21	0.536	6	0.312	Line Profile Sample
Line Profile Sample 8 for Lines 21	Lines 21 Profile Sample	681.48	 58	21	0.626	7	0.364	Line Profile Sample
Line Profile Sample 9 for Lines 21	Lines 21 Profile Sample	675.72	 58	21	0.715	8	0.416	Line Profile Sample
Line Profile Sample 10 for Lines 21	Lines 21 Profile Sample	684.67	 58	21	0.804	9	0.468	Line Profile Sample
Line Profile Sample 11 for Lines 21	Lines 21 Profile Sample	705.82	 58	21	0.894	10	0.52	Line Profile Sample
Line Profile Sample 12 for Lines 21	Lines 21 Profile Sample	719.35	 58	21	0.983	11	0.572	Line Profile Sample
Line Profile Sample 13 for Lines 21	Lines 21 Profile Sample	724.91	 58	21	1.07	12	0.624	Line Profile Sample
Line Profile Sample 14 for Lines 21	Lines 21 Profile Sample	728.01	 58	21	1.16	13	0.676	Line Profile Sample
Line Profile Sample 15 for Lines 21	Lines 21 Profile Sample	735.59	 58	21	1.25	14	0.728	Line Profile Sample
Line Profile Sample 16 for Lines 21	Lines 21 Profile Sample	720.06	 58	21	1.34	15	0.78	Line Profile Sample
Line Profile Sample 17 for Lines 21	Lines 21 Profile Sample	734.9	 58	21	1.43	16	0.832	Line Profile Sample
Line Profile Sample 18 for Lines 21	Lines 21 Profile Sample	736.8	 58	21	1.52	17	0.884	Line Profile Sample
Line Profile Sample 19 for Lines 21	Lines 21 Profile Sample	724	 58	21	1.61	18	0.936	Line Profile Sample
Line Profile Sample 20 for Lines 21	Lines 21 Profile Sample	712.56	 58	21	1.7	19	0.988	Line Profile Sample
Line Profile Sample 21 for Lines 21	Lines 21 Profile Sample	710	 58	21	1.72	19.24	1	Line Profile Sample
