
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 22	Lines 22 Profile Sample	1942	 60	22	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 22	Lines 22 Profile Sample	2072.75	 60	22	0.0894	1	0.0347	Line Profile Sample
Line Profile Sample 3 for Lines 22	Lines 22 Profile Sample	2119.8	 60	22	0.179	2	0.0695	Line Profile Sample
Line Profile Sample 4 for Lines 22	Lines 22 Profile Sample	2102.59	 60	22	0.268	3	0.104	Line Profile Sample
Line Profile Sample 5 for Lines 22	Lines 22 Profile Sample	2064.83	 60	22	0.357	4	0.139	Line Profile Sample
Line Profile Sample 6 for Lines 22	Lines 22 Profile Sample	2006.85	 60	22	0.447	5	0.174	Line Profile Sample
Line Profile Sample 7 for Lines 22	Lines 22 Profile Sample	1975.74	 60	22	0.536	6	0.208	Line Profile Sample
Line Profile Sample 8 for Lines 22	Lines 22 Profile Sample	1953.95	 60	22	0.626	7	0.243	Line Profile Sample
Line Profile Sample 9 for Lines 22	Lines 22 Profile Sample	1929.93	 60	22	0.715	8	0.278	Line Profile Sample
Line Profile Sample 10 for Lines 22	Lines 22 Profile Sample	1918.16	 60	22	0.804	9	0.313	Line Profile Sample
Line Profile Sample 11 for Lines 22	Lines 22 Profile Sample	1918.02	 60	22	0.894	10	0.347	Line Profile Sample
Line Profile Sample 12 for Lines 22	Lines 22 Profile Sample	1900.89	 60	22	0.983	11	0.382	Line Profile Sample
Line Profile Sample 13 for Lines 22	Lines 22 Profile Sample	1883.22	 60	22	1.07	12	0.417	Line Profile Sample
Line Profile Sample 14 for Lines 22	Lines 22 Profile Sample	1888.26	 60	22	1.16	13	0.452	Line Profile Sample
Line Profile Sample 15 for Lines 22	Lines 22 Profile Sample	1878.62	 60	22	1.25	14	0.486	Line Profile Sample
Line Profile Sample 16 for Lines 22	Lines 22 Profile Sample	1869.58	 60	22	1.34	15	0.521	Line Profile Sample
Line Profile Sample 17 for Lines 22	Lines 22 Profile Sample	1879.71	 60	22	1.43	16	0.556	Line Profile Sample
Line Profile Sample 18 for Lines 22	Lines 22 Profile Sample	1901.35	 60	22	1.52	17	0.59	Line Profile Sample
Line Profile Sample 19 for Lines 22	Lines 22 Profile Sample	1892.34	 60	22	1.61	18	0.625	Line Profile Sample
Line Profile Sample 20 for Lines 22	Lines 22 Profile Sample	1888.64	 60	22	1.7	19	0.66	Line Profile Sample
Line Profile Sample 21 for Lines 22	Lines 22 Profile Sample	1877.39	 60	22	1.79	20	0.695	Line Profile Sample
Line Profile Sample 22 for Lines 22	Lines 22 Profile Sample	1888.52	 60	22	1.88	21	0.729	Line Profile Sample
Line Profile Sample 23 for Lines 22	Lines 22 Profile Sample	1892.36	 60	22	1.97	22	0.764	Line Profile Sample
Line Profile Sample 24 for Lines 22	Lines 22 Profile Sample	1880.38	 60	22	2.06	23	0.799	Line Profile Sample
Line Profile Sample 25 for Lines 22	Lines 22 Profile Sample	1874.98	 60	22	2.14	24	0.834	Line Profile Sample
Line Profile Sample 26 for Lines 22	Lines 22 Profile Sample	1877.91	 60	22	2.23	25	0.868	Line Profile Sample
Line Profile Sample 27 for Lines 22	Lines 22 Profile Sample	1881.4	 60	22	2.32	26	0.903	Line Profile Sample
Line Profile Sample 28 for Lines 22	Lines 22 Profile Sample	1919.08	 60	22	2.41	27	0.938	Line Profile Sample
Line Profile Sample 29 for Lines 22	Lines 22 Profile Sample	1938.31	 60	22	2.5	28	0.972	Line Profile Sample
Line Profile Sample 30 for Lines 22	Lines 22 Profile Sample	1949	 60	22	2.57	28.79	1	Line Profile Sample
