
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 4	Lines 4 Profile Sample	141	 50	4	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 4	Lines 4 Profile Sample	146.62	 50	4	0.0894	1	0.0474	Line Profile Sample
Line Profile Sample 3 for Lines 4	Lines 4 Profile Sample	149.76	 50	4	0.179	2	0.0948	Line Profile Sample
Line Profile Sample 4 for Lines 4	Lines 4 Profile Sample	160.47	 50	4	0.268	3	0.142	Line Profile Sample
Line Profile Sample 5 for Lines 4	Lines 4 Profile Sample	168.75	 50	4	0.357	4	0.19	Line Profile Sample
Line Profile Sample 6 for Lines 4	Lines 4 Profile Sample	166.28	 50	4	0.447	5	0.237	Line Profile Sample
Line Profile Sample 7 for Lines 4	Lines 4 Profile Sample	160.37	 50	4	0.536	6	0.284	Line Profile Sample
Line Profile Sample 8 for Lines 4	Lines 4 Profile Sample	167.76	 50	4	0.626	7	0.332	Line Profile Sample
Line Profile Sample 9 for Lines 4	Lines 4 Profile Sample	166.49	 50	4	0.715	8	0.379	Line Profile Sample
Line Profile Sample 10 for Lines 4	Lines 4 Profile Sample	168.13	 50	4	0.804	9	0.427	Line Profile Sample
Line Profile Sample 11 for Lines 4	Lines 4 Profile Sample	168.98	 50	4	0.894	10	0.474	Line Profile Sample
Line Profile Sample 12 for Lines 4	Lines 4 Profile Sample	168.94	 50	4	0.983	11	0.521	Line Profile Sample
Line Profile Sample 13 for Lines 4	Lines 4 Profile Sample	171.08	 50	4	1.07	12	0.569	Line Profile Sample
Line Profile Sample 14 for Lines 4	Lines 4 Profile Sample	174.39	 50	4	1.16	13	0.616	Line Profile Sample
Line Profile Sample 15 for Lines 4	Lines 4 Profile Sample	180.26	 50	4	1.25	14	0.664	Line Profile Sample
Line Profile Sample 16 for Lines 4	Lines 4 Profile Sample	178.33	 50	4	1.34	15	0.711	Line Profile Sample
Line Profile Sample 17 for Lines 4	Lines 4 Profile Sample	177.72	 50	4	1.43	16	0.758	Line Profile Sample
Line Profile Sample 18 for Lines 4	Lines 4 Profile Sample	181.34	 50	4	1.52	17	0.806	Line Profile Sample
Line Profile Sample 19 for Lines 4	Lines 4 Profile Sample	184.12	 50	4	1.61	18	0.853	Line Profile Sample
Line Profile Sample 20 for Lines 4	Lines 4 Profile Sample	188.54	 50	4	1.7	19	0.901	Line Profile Sample
Line Profile Sample 21 for Lines 4	Lines 4 Profile Sample	181.66	 50	4	1.79	20	0.948	Line Profile Sample
Line Profile Sample 22 for Lines 4	Lines 4 Profile Sample	180.02	 50	4	1.88	21	0.995	Line Profile Sample
Line Profile Sample 23 for Lines 4	Lines 4 Profile Sample	180	 50	4	1.89	21.1	1	Line Profile Sample
