
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 8	Lines 8 Profile Sample	1110	 58	8	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 8	Lines 8 Profile Sample	1143.28	 58	8	0.0894	1	0.0298	Line Profile Sample
Line Profile Sample 3 for Lines 8	Lines 8 Profile Sample	1130.77	 58	8	0.179	2	0.0596	Line Profile Sample
Line Profile Sample 4 for Lines 8	Lines 8 Profile Sample	1099.4	 58	8	0.268	3	0.0894	Line Profile Sample
Line Profile Sample 5 for Lines 8	Lines 8 Profile Sample	1090.83	 58	8	0.357	4	0.119	Line Profile Sample
Line Profile Sample 6 for Lines 8	Lines 8 Profile Sample	1093.51	 58	8	0.447	5	0.149	Line Profile Sample
Line Profile Sample 7 for Lines 8	Lines 8 Profile Sample	1085.4	 58	8	0.536	6	0.179	Line Profile Sample
Line Profile Sample 8 for Lines 8	Lines 8 Profile Sample	1082.67	 58	8	0.626	7	0.209	Line Profile Sample
Line Profile Sample 9 for Lines 8	Lines 8 Profile Sample	1082.76	 58	8	0.715	8	0.239	Line Profile Sample
Line Profile Sample 10 for Lines 8	Lines 8 Profile Sample	1105.45	 58	8	0.804	9	0.268	Line Profile Sample
Line Profile Sample 11 for Lines 8	Lines 8 Profile Sample	1094.72	 58	8	0.894	10	0.298	Line Profile Sample
Line Profile Sample 12 for Lines 8	Lines 8 Profile Sample	1080.91	 58	8	0.983	11	0.328	Line Profile Sample
Line Profile Sample 13 for Lines 8	Lines 8 Profile Sample	1080.3	 58	8	1.07	12	0.358	Line Profile Sample
Line Profile Sample 14 for Lines 8	Lines 8 Profile Sample	1085.06	 58	8	1.16	13	0.388	Line Profile Sample
Line Profile Sample 15 for Lines 8	Lines 8 Profile Sample	1078.16	 58	8	1.25	14	0.417	Line Profile Sample
Line Profile Sample 16 for Lines 8	Lines 8 Profile Sample	1067.36	 58	8	1.34	15	0.447	Line Profile Sample
Line Profile Sample 17 for Lines 8	Lines 8 Profile Sample	1071.82	 58	8	1.43	16	0.477	Line Profile Sample
Line Profile Sample 18 for Lines 8	Lines 8 Profile Sample	1076.61	 58	8	1.52	17	0.507	Line Profile Sample
Line Profile Sample 19 for Lines 8	Lines 8 Profile Sample	1103.77	 58	8	1.61	18	0.537	Line Profile Sample
Line Profile Sample 20 for Lines 8	Lines 8 Profile Sample	1093.57	 58	8	1.7	19	0.566	Line Profile Sample
Line Profile Sample 21 for Lines 8	Lines 8 Profile Sample	1118.46	 58	8	1.79	20	0.596	Line Profile Sample
Line Profile Sample 22 for Lines 8	Lines 8 Profile Sample	1088.21	 58	8	1.88	21	0.626	Line Profile Sample
Line Profile Sample 23 for Lines 8	Lines 8 Profile Sample	1083.61	 58	8	1.97	22	0.656	Line Profile Sample
Line Profile Sample 24 for Lines 8	Lines 8 Profile Sample	1085.65	 58	8	2.06	23	0.686	Line Profile Sample
Line Profile Sample 25 for Lines 8	Lines 8 Profile Sample	1102.51	 58	8	2.14	24	0.716	Line Profile Sample
Line Profile Sample 26 for Lines 8	Lines 8 Profile Sample	1118.18	 58	8	2.23	25	0.745	Line Profile Sample
Line Profile Sample 27 for Lines 8	Lines 8 Profile Sample	1128.16	 58	8	2.32	26	0.775	Line Profile Sample
Line Profile Sample 28 for Lines 8	Lines 8 Profile Sample	1140.42	 58	8	2.41	27	0.805	Line Profile Sample
Line Profile Sample 29 for Lines 8	Lines 8 Profile Sample	1167.58	 58	8	2.5	28	0.835	Line Profile Sample
Line Profile Sample 30 for Lines 8	Lines 8 Profile Sample	1178.1	 58	8	2.59	29	0.865	Line Profile Sample
Line Profile Sample 31 for Lines 8	Lines 8 Profile Sample	1240.92	 58	8	2.68	30	0.894	Line Profile Sample
Line Profile Sample 32 for Lines 8	Lines 8 Profile Sample	1291.3	 58	8	2.77	31	0.924	Line Profile Sample
Line Profile Sample 33 for Lines 8	Lines 8 Profile Sample	1372.92	 58	8	2.86	32	0.954	Line Profile Sample
Line Profile Sample 34 for Lines 8	Lines 8 Profile Sample	1460.08	 58	8	2.95	33	0.984	Line Profile Sample
Line Profile Sample 35 for Lines 8	Lines 8 Profile Sample	1500	 58	8	3	33.54	1	Line Profile Sample
