
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 7	Lines 7 Profile Sample	1490	 62	7	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 7	Lines 7 Profile Sample	1583.93	 62	7	0.0894	1	0.0433	Line Profile Sample
Line Profile Sample 3 for Lines 7	Lines 7 Profile Sample	1551.34	 62	7	0.179	2	0.0866	Line Profile Sample
Line Profile Sample 4 for Lines 7	Lines 7 Profile Sample	1563.63	 62	7	0.268	3	0.13	Line Profile Sample
Line Profile Sample 5 for Lines 7	Lines 7 Profile Sample	1556.65	 62	7	0.357	4	0.173	Line Profile Sample
Line Profile Sample 6 for Lines 7	Lines 7 Profile Sample	1569.44	 62	7	0.447	5	0.217	Line Profile Sample
Line Profile Sample 7 for Lines 7	Lines 7 Profile Sample	1547.84	 62	7	0.536	6	0.26	Line Profile Sample
Line Profile Sample 8 for Lines 7	Lines 7 Profile Sample	1558.61	 62	7	0.626	7	0.303	Line Profile Sample
Line Profile Sample 9 for Lines 7	Lines 7 Profile Sample	1551.03	 62	7	0.715	8	0.347	Line Profile Sample
Line Profile Sample 10 for Lines 7	Lines 7 Profile Sample	1562.24	 62	7	0.804	9	0.39	Line Profile Sample
Line Profile Sample 11 for Lines 7	Lines 7 Profile Sample	1555.48	 62	7	0.894	10	0.433	Line Profile Sample
Line Profile Sample 12 for Lines 7	Lines 7 Profile Sample	1602.1	 62	7	0.983	11	0.476	Line Profile Sample
Line Profile Sample 13 for Lines 7	Lines 7 Profile Sample	1584.88	 62	7	1.07	12	0.52	Line Profile Sample
Line Profile Sample 14 for Lines 7	Lines 7 Profile Sample	1587.92	 62	7	1.16	13	0.563	Line Profile Sample
Line Profile Sample 15 for Lines 7	Lines 7 Profile Sample	1637.21	 62	7	1.25	14	0.606	Line Profile Sample
Line Profile Sample 16 for Lines 7	Lines 7 Profile Sample	1631.67	 62	7	1.34	15	0.65	Line Profile Sample
Line Profile Sample 17 for Lines 7	Lines 7 Profile Sample	1654.49	 62	7	1.43	16	0.693	Line Profile Sample
Line Profile Sample 18 for Lines 7	Lines 7 Profile Sample	1708.33	 62	7	1.52	17	0.736	Line Profile Sample
Line Profile Sample 19 for Lines 7	Lines 7 Profile Sample	1798.88	 62	7	1.61	18	0.78	Line Profile Sample
Line Profile Sample 20 for Lines 7	Lines 7 Profile Sample	1927.34	 62	7	1.7	19	0.823	Line Profile Sample
Line Profile Sample 21 for Lines 7	Lines 7 Profile Sample	1975.05	 62	7	1.79	20	0.866	Line Profile Sample
Line Profile Sample 22 for Lines 7	Lines 7 Profile Sample	1948.89	 62	7	1.88	21	0.91	Line Profile Sample
Line Profile Sample 23 for Lines 7	Lines 7 Profile Sample	1825.08	 62	7	1.97	22	0.953	Line Profile Sample
Line Profile Sample 24 for Lines 7	Lines 7 Profile Sample	1748.88	 62	7	2.06	23	0.996	Line Profile Sample
Line Profile Sample 25 for Lines 7	Lines 7 Profile Sample	1744	 62	7	2.06	23.09	1	Line Profile Sample
