
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 11	Lines 11 Profile Sample	1137	 58	11	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 11	Lines 11 Profile Sample	1083.29	 58	11	0.0894	1	0.0411	Line Profile Sample
Line Profile Sample 3 for Lines 11	Lines 11 Profile Sample	1031.02	 58	11	0.179	2	0.0822	Line Profile Sample
Line Profile Sample 4 for Lines 11	Lines 11 Profile Sample	997.5	 58	11	0.268	3	0.123	Line Profile Sample
Line Profile Sample 5 for Lines 11	Lines 11 Profile Sample	980.21	 58	11	0.357	4	0.164	Line Profile Sample
Line Profile Sample 6 for Lines 11	Lines 11 Profile Sample	973.19	 58	11	0.447	5	0.205	Line Profile Sample
Line Profile Sample 7 for Lines 11	Lines 11 Profile Sample	984.67	 58	11	0.536	6	0.247	Line Profile Sample
Line Profile Sample 8 for Lines 11	Lines 11 Profile Sample	970.8	 58	11	0.626	7	0.288	Line Profile Sample
Line Profile Sample 9 for Lines 11	Lines 11 Profile Sample	972.58	 58	11	0.715	8	0.329	Line Profile Sample
Line Profile Sample 10 for Lines 11	Lines 11 Profile Sample	984.28	 58	11	0.804	9	0.37	Line Profile Sample
Line Profile Sample 11 for Lines 11	Lines 11 Profile Sample	975.12	 58	11	0.894	10	0.411	Line Profile Sample
Line Profile Sample 12 for Lines 11	Lines 11 Profile Sample	993.56	 58	11	0.983	11	0.452	Line Profile Sample
Line Profile Sample 13 for Lines 11	Lines 11 Profile Sample	977.21	 58	11	1.07	12	0.493	Line Profile Sample
Line Profile Sample 14 for Lines 11	Lines 11 Profile Sample	989.31	 58	11	1.16	13	0.534	Line Profile Sample
Line Profile Sample 15 for Lines 11	Lines 11 Profile Sample	969.31	 58	11	1.25	14	0.575	Line Profile Sample
Line Profile Sample 16 for Lines 11	Lines 11 Profile Sample	987.84	 58	11	1.34	15	0.616	Line Profile Sample
Line Profile Sample 17 for Lines 11	Lines 11 Profile Sample	968.99	 58	11	1.43	16	0.658	Line Profile Sample
Line Profile Sample 18 for Lines 11	Lines 11 Profile Sample	986.66	 58	11	1.52	17	0.699	Line Profile Sample
Line Profile Sample 19 for Lines 11	Lines 11 Profile Sample	990.3	 58	11	1.61	18	0.74	Line Profile Sample
Line Profile Sample 20 for Lines 11	Lines 11 Profile Sample	976.42	 58	11	1.7	19	0.781	Line Profile Sample
Line Profile Sample 21 for Lines 11	Lines 11 Profile Sample	979.49	 58	11	1.79	20	0.822	Line Profile Sample
Line Profile Sample 22 for Lines 11	Lines 11 Profile Sample	977.41	 58	11	1.88	21	0.863	Line Profile Sample
Line Profile Sample 23 for Lines 11	Lines 11 Profile Sample	981.36	 58	11	1.97	22	0.904	Line Profile Sample
Line Profile Sample 24 for Lines 11	Lines 11 Profile Sample	947.85	 58	11	2.06	23	0.945	Line Profile Sample
Line Profile Sample 25 for Lines 11	Lines 11 Profile Sample	843.15	 58	11	2.14	24	0.986	Line Profile Sample
Line Profile Sample 26 for Lines 11	Lines 11 Profile Sample	799	 58	11	2.17	24.33	1	Line Profile Sample
