
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 8	Lines 8 Profile Sample	1046	 62	8	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 8	Lines 8 Profile Sample	1022.32	 62	8	0.0894	1	0.0486	Line Profile Sample
Line Profile Sample 3 for Lines 8	Lines 8 Profile Sample	946.45	 62	8	0.179	2	0.0971	Line Profile Sample
Line Profile Sample 4 for Lines 8	Lines 8 Profile Sample	941.39	 62	8	0.268	3	0.146	Line Profile Sample
Line Profile Sample 5 for Lines 8	Lines 8 Profile Sample	944.8	 62	8	0.357	4	0.194	Line Profile Sample
Line Profile Sample 6 for Lines 8	Lines 8 Profile Sample	948.03	 62	8	0.447	5	0.243	Line Profile Sample
Line Profile Sample 7 for Lines 8	Lines 8 Profile Sample	950.41	 62	8	0.536	6	0.291	Line Profile Sample
Line Profile Sample 8 for Lines 8	Lines 8 Profile Sample	926.8	 62	8	0.626	7	0.34	Line Profile Sample
Line Profile Sample 9 for Lines 8	Lines 8 Profile Sample	933.78	 62	8	0.715	8	0.389	Line Profile Sample
Line Profile Sample 10 for Lines 8	Lines 8 Profile Sample	912.56	 62	8	0.804	9	0.437	Line Profile Sample
Line Profile Sample 11 for Lines 8	Lines 8 Profile Sample	915.84	 62	8	0.894	10	0.486	Line Profile Sample
Line Profile Sample 12 for Lines 8	Lines 8 Profile Sample	955.42	 62	8	0.983	11	0.534	Line Profile Sample
Line Profile Sample 13 for Lines 8	Lines 8 Profile Sample	957.49	 62	8	1.07	12	0.583	Line Profile Sample
Line Profile Sample 14 for Lines 8	Lines 8 Profile Sample	975.77	 62	8	1.16	13	0.631	Line Profile Sample
Line Profile Sample 15 for Lines 8	Lines 8 Profile Sample	1009.92	 62	8	1.25	14	0.68	Line Profile Sample
Line Profile Sample 16 for Lines 8	Lines 8 Profile Sample	1053.26	 62	8	1.34	15	0.728	Line Profile Sample
Line Profile Sample 17 for Lines 8	Lines 8 Profile Sample	1102.45	 62	8	1.43	16	0.777	Line Profile Sample
Line Profile Sample 18 for Lines 8	Lines 8 Profile Sample	1140.8	 62	8	1.52	17	0.826	Line Profile Sample
Line Profile Sample 19 for Lines 8	Lines 8 Profile Sample	1273.33	 62	8	1.61	18	0.874	Line Profile Sample
Line Profile Sample 20 for Lines 8	Lines 8 Profile Sample	1364.75	 62	8	1.7	19	0.923	Line Profile Sample
Line Profile Sample 21 for Lines 8	Lines 8 Profile Sample	1369.63	 62	8	1.79	20	0.971	Line Profile Sample
Line Profile Sample 22 for Lines 8	Lines 8 Profile Sample	1331	 62	8	1.84	20.59	1	Line Profile Sample
