av_intensity,stdev_intensity,av_distance,stdev_distance
0.3486891431665924,0.30561134656176536,0.023085836909871246,0.023177618445778994
0.4794303440193682,0.3080951068111083,0.09986140350877193,0.019038074121451205
0.4540897946890443,0.2948702109184856,0.16753072625698323,0.020217994683453387
0.45107123136530464,0.29608539581041704,0.2337116564417178,0.018468098596168003
0.4572778018435206,0.30017138902653534,0.30027777777777775,0.020012302237478727
0.4676404231592898,0.30806516443581644,0.36913142857142855,0.019395753940900595
0.49140744240658235,0.3144649629521355,0.434062893081761,0.01798370765287827
0.5058522562360269,0.3293010017374415,0.4986285714285714,0.019619784927239484
0.496045411311062,0.32044331659620573,0.5677252747252747,0.020121765206039477
0.5048396137530555,0.3067121930395586,0.6362588235294118,0.018834786487764613
0.4989455768988569,0.27931459889090715,0.7017573964497041,0.01880999184426131
0.4951783132833618,0.27835933229277027,0.7682023121387284,0.019245343604022438
0.5453745342007609,0.2778631901524641,0.8351929824561404,0.019648773585279375
0.6373998971404001,0.2544462591559954,0.9007333333333334,0.019561086821724895
0.6415821707609822,0.31812618962654104,0.9798632352941177,0.02197833656251387
