
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 52	Lines 52 Profile Sample	1236	 58	52	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 52	Lines 52 Profile Sample	1110.88	 58	52	0.0894	1	0.0298	Line Profile Sample
Line Profile Sample 3 for Lines 52	Lines 52 Profile Sample	1011.88	 58	52	0.179	2	0.0597	Line Profile Sample
Line Profile Sample 4 for Lines 52	Lines 52 Profile Sample	937.31	 58	52	0.268	3	0.0895	Line Profile Sample
Line Profile Sample 5 for Lines 52	Lines 52 Profile Sample	912.21	 58	52	0.357	4	0.119	Line Profile Sample
Line Profile Sample 6 for Lines 52	Lines 52 Profile Sample	892.38	 58	52	0.447	5	0.149	Line Profile Sample
Line Profile Sample 7 for Lines 52	Lines 52 Profile Sample	896.35	 58	52	0.536	6	0.179	Line Profile Sample
Line Profile Sample 8 for Lines 52	Lines 52 Profile Sample	900.06	 58	52	0.626	7	0.209	Line Profile Sample
Line Profile Sample 9 for Lines 52	Lines 52 Profile Sample	881.41	 58	52	0.715	8	0.239	Line Profile Sample
Line Profile Sample 10 for Lines 52	Lines 52 Profile Sample	882	 58	52	0.804	9	0.268	Line Profile Sample
Line Profile Sample 11 for Lines 52	Lines 52 Profile Sample	883.6	 58	52	0.894	10	0.298	Line Profile Sample
Line Profile Sample 12 for Lines 52	Lines 52 Profile Sample	894.55	 58	52	0.983	11	0.328	Line Profile Sample
Line Profile Sample 13 for Lines 52	Lines 52 Profile Sample	906.55	 58	52	1.07	12	0.358	Line Profile Sample
Line Profile Sample 14 for Lines 52	Lines 52 Profile Sample	916.59	 58	52	1.16	13	0.388	Line Profile Sample
Line Profile Sample 15 for Lines 52	Lines 52 Profile Sample	908.4	 58	52	1.25	14	0.418	Line Profile Sample
Line Profile Sample 16 for Lines 52	Lines 52 Profile Sample	921.08	 58	52	1.34	15	0.447	Line Profile Sample
Line Profile Sample 17 for Lines 52	Lines 52 Profile Sample	934.65	 58	52	1.43	16	0.477	Line Profile Sample
Line Profile Sample 18 for Lines 52	Lines 52 Profile Sample	935.89	 58	52	1.52	17	0.507	Line Profile Sample
Line Profile Sample 19 for Lines 52	Lines 52 Profile Sample	939.88	 58	52	1.61	18	0.537	Line Profile Sample
Line Profile Sample 20 for Lines 52	Lines 52 Profile Sample	920.88	 58	52	1.7	19	0.567	Line Profile Sample
Line Profile Sample 21 for Lines 52	Lines 52 Profile Sample	917.47	 58	52	1.79	20	0.597	Line Profile Sample
Line Profile Sample 22 for Lines 52	Lines 52 Profile Sample	924.33	 58	52	1.88	21	0.626	Line Profile Sample
Line Profile Sample 23 for Lines 52	Lines 52 Profile Sample	892.42	 58	52	1.97	22	0.656	Line Profile Sample
Line Profile Sample 24 for Lines 52	Lines 52 Profile Sample	892.92	 58	52	2.06	23	0.686	Line Profile Sample
Line Profile Sample 25 for Lines 52	Lines 52 Profile Sample	904.63	 58	52	2.14	24	0.716	Line Profile Sample
Line Profile Sample 26 for Lines 52	Lines 52 Profile Sample	907.77	 58	52	2.23	25	0.746	Line Profile Sample
Line Profile Sample 27 for Lines 52	Lines 52 Profile Sample	897.35	 58	52	2.32	26	0.776	Line Profile Sample
Line Profile Sample 28 for Lines 52	Lines 52 Profile Sample	895.81	 58	52	2.41	27	0.805	Line Profile Sample
Line Profile Sample 29 for Lines 52	Lines 52 Profile Sample	911.78	 58	52	2.5	28	0.835	Line Profile Sample
Line Profile Sample 30 for Lines 52	Lines 52 Profile Sample	907.49	 58	52	2.59	29	0.865	Line Profile Sample
Line Profile Sample 31 for Lines 52	Lines 52 Profile Sample	904.65	 58	52	2.68	30	0.895	Line Profile Sample
Line Profile Sample 32 for Lines 52	Lines 52 Profile Sample	908.27	 58	52	2.77	31	0.925	Line Profile Sample
Line Profile Sample 33 for Lines 52	Lines 52 Profile Sample	931.98	 58	52	2.86	32	0.954	Line Profile Sample
Line Profile Sample 34 for Lines 52	Lines 52 Profile Sample	972.23	 58	52	2.95	33	0.984	Line Profile Sample
Line Profile Sample 35 for Lines 52	Lines 52 Profile Sample	985	 58	52	3	33.53	1	Line Profile Sample
