
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 9	Lines 9 Profile Sample	833	 58	9	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 9	Lines 9 Profile Sample	938.37	 58	9	0.0894	1	0.041	Line Profile Sample
Line Profile Sample 3 for Lines 9	Lines 9 Profile Sample	1055.29	 58	9	0.179	2	0.0819	Line Profile Sample
Line Profile Sample 4 for Lines 9	Lines 9 Profile Sample	1103.12	 58	9	0.268	3	0.123	Line Profile Sample
Line Profile Sample 5 for Lines 9	Lines 9 Profile Sample	1089.65	 58	9	0.357	4	0.164	Line Profile Sample
Line Profile Sample 6 for Lines 9	Lines 9 Profile Sample	1063.06	 58	9	0.447	5	0.205	Line Profile Sample
Line Profile Sample 7 for Lines 9	Lines 9 Profile Sample	1017.03	 58	9	0.536	6	0.246	Line Profile Sample
Line Profile Sample 8 for Lines 9	Lines 9 Profile Sample	1013.46	 58	9	0.626	7	0.287	Line Profile Sample
Line Profile Sample 9 for Lines 9	Lines 9 Profile Sample	995.13	 58	9	0.715	8	0.328	Line Profile Sample
Line Profile Sample 10 for Lines 9	Lines 9 Profile Sample	978.47	 58	9	0.804	9	0.369	Line Profile Sample
Line Profile Sample 11 for Lines 9	Lines 9 Profile Sample	992.49	 58	9	0.894	10	0.41	Line Profile Sample
Line Profile Sample 12 for Lines 9	Lines 9 Profile Sample	1004.88	 58	9	0.983	11	0.451	Line Profile Sample
Line Profile Sample 13 for Lines 9	Lines 9 Profile Sample	976.31	 58	9	1.07	12	0.492	Line Profile Sample
Line Profile Sample 14 for Lines 9	Lines 9 Profile Sample	970.64	 58	9	1.16	13	0.533	Line Profile Sample
Line Profile Sample 15 for Lines 9	Lines 9 Profile Sample	965.42	 58	9	1.25	14	0.573	Line Profile Sample
Line Profile Sample 16 for Lines 9	Lines 9 Profile Sample	973.56	 58	9	1.34	15	0.614	Line Profile Sample
Line Profile Sample 17 for Lines 9	Lines 9 Profile Sample	967.84	 58	9	1.43	16	0.655	Line Profile Sample
Line Profile Sample 18 for Lines 9	Lines 9 Profile Sample	966.11	 58	9	1.52	17	0.696	Line Profile Sample
Line Profile Sample 19 for Lines 9	Lines 9 Profile Sample	971.68	 58	9	1.61	18	0.737	Line Profile Sample
Line Profile Sample 20 for Lines 9	Lines 9 Profile Sample	978.87	 58	9	1.7	19	0.778	Line Profile Sample
Line Profile Sample 21 for Lines 9	Lines 9 Profile Sample	977.75	 58	9	1.79	20	0.819	Line Profile Sample
Line Profile Sample 22 for Lines 9	Lines 9 Profile Sample	978.96	 58	9	1.88	21	0.86	Line Profile Sample
Line Profile Sample 23 for Lines 9	Lines 9 Profile Sample	970.32	 58	9	1.97	22	0.901	Line Profile Sample
Line Profile Sample 24 for Lines 9	Lines 9 Profile Sample	950.36	 58	9	2.06	23	0.942	Line Profile Sample
Line Profile Sample 25 for Lines 9	Lines 9 Profile Sample	906.9	 58	9	2.14	24	0.983	Line Profile Sample
Line Profile Sample 26 for Lines 9	Lines 9 Profile Sample	882	 58	9	2.18	24.41	1	Line Profile Sample
