
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 14	Lines 14 Profile Sample	1636	 60	14	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 14	Lines 14 Profile Sample	1731.46	 60	14	0.0894	1	0.0439	Line Profile Sample
Line Profile Sample 3 for Lines 14	Lines 14 Profile Sample	1702.02	 60	14	0.179	2	0.0877	Line Profile Sample
Line Profile Sample 4 for Lines 14	Lines 14 Profile Sample	1607.98	 60	14	0.268	3	0.132	Line Profile Sample
Line Profile Sample 5 for Lines 14	Lines 14 Profile Sample	1518.5	 60	14	0.357	4	0.175	Line Profile Sample
Line Profile Sample 6 for Lines 14	Lines 14 Profile Sample	1518.1	 60	14	0.447	5	0.219	Line Profile Sample
Line Profile Sample 7 for Lines 14	Lines 14 Profile Sample	1534.8	 60	14	0.536	6	0.263	Line Profile Sample
Line Profile Sample 8 for Lines 14	Lines 14 Profile Sample	1584.99	 60	14	0.626	7	0.307	Line Profile Sample
Line Profile Sample 9 for Lines 14	Lines 14 Profile Sample	1606.28	 60	14	0.715	8	0.351	Line Profile Sample
Line Profile Sample 10 for Lines 14	Lines 14 Profile Sample	1599.91	 60	14	0.804	9	0.395	Line Profile Sample
Line Profile Sample 11 for Lines 14	Lines 14 Profile Sample	1634.63	 60	14	0.894	10	0.439	Line Profile Sample
Line Profile Sample 12 for Lines 14	Lines 14 Profile Sample	1635.7	 60	14	0.983	11	0.482	Line Profile Sample
Line Profile Sample 13 for Lines 14	Lines 14 Profile Sample	1610.11	 60	14	1.07	12	0.526	Line Profile Sample
Line Profile Sample 14 for Lines 14	Lines 14 Profile Sample	1612.27	 60	14	1.16	13	0.57	Line Profile Sample
Line Profile Sample 15 for Lines 14	Lines 14 Profile Sample	1617.37	 60	14	1.25	14	0.614	Line Profile Sample
Line Profile Sample 16 for Lines 14	Lines 14 Profile Sample	1578.3	 60	14	1.34	15	0.658	Line Profile Sample
Line Profile Sample 17 for Lines 14	Lines 14 Profile Sample	1554.76	 60	14	1.43	16	0.702	Line Profile Sample
Line Profile Sample 18 for Lines 14	Lines 14 Profile Sample	1546.02	 60	14	1.52	17	0.745	Line Profile Sample
Line Profile Sample 19 for Lines 14	Lines 14 Profile Sample	1534.94	 60	14	1.61	18	0.789	Line Profile Sample
Line Profile Sample 20 for Lines 14	Lines 14 Profile Sample	1521.71	 60	14	1.7	19	0.833	Line Profile Sample
Line Profile Sample 21 for Lines 14	Lines 14 Profile Sample	1507.68	 60	14	1.79	20	0.877	Line Profile Sample
Line Profile Sample 22 for Lines 14	Lines 14 Profile Sample	1525.59	 60	14	1.88	21	0.921	Line Profile Sample
Line Profile Sample 23 for Lines 14	Lines 14 Profile Sample	1557.38	 60	14	1.97	22	0.965	Line Profile Sample
Line Profile Sample 24 for Lines 14	Lines 14 Profile Sample	1533	 60	14	2.04	22.8	1	Line Profile Sample
