
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 12	Lines 12 Profile Sample	643	 58	12	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 12	Lines 12 Profile Sample	674.85	 58	12	0.0894	1	0.0439	Line Profile Sample
Line Profile Sample 3 for Lines 12	Lines 12 Profile Sample	683.71	 58	12	0.179	2	0.0877	Line Profile Sample
Line Profile Sample 4 for Lines 12	Lines 12 Profile Sample	687.18	 58	12	0.268	3	0.132	Line Profile Sample
Line Profile Sample 5 for Lines 12	Lines 12 Profile Sample	702.9	 58	12	0.357	4	0.175	Line Profile Sample
Line Profile Sample 6 for Lines 12	Lines 12 Profile Sample	720.41	 58	12	0.447	5	0.219	Line Profile Sample
Line Profile Sample 7 for Lines 12	Lines 12 Profile Sample	730.77	 58	12	0.536	6	0.263	Line Profile Sample
Line Profile Sample 8 for Lines 12	Lines 12 Profile Sample	734.1	 58	12	0.626	7	0.307	Line Profile Sample
Line Profile Sample 9 for Lines 12	Lines 12 Profile Sample	730.7	 58	12	0.715	8	0.351	Line Profile Sample
Line Profile Sample 10 for Lines 12	Lines 12 Profile Sample	735.86	 58	12	0.804	9	0.395	Line Profile Sample
Line Profile Sample 11 for Lines 12	Lines 12 Profile Sample	726.3	 58	12	0.894	10	0.439	Line Profile Sample
Line Profile Sample 12 for Lines 12	Lines 12 Profile Sample	722.68	 58	12	0.983	11	0.482	Line Profile Sample
Line Profile Sample 13 for Lines 12	Lines 12 Profile Sample	708.4	 58	12	1.07	12	0.526	Line Profile Sample
Line Profile Sample 14 for Lines 12	Lines 12 Profile Sample	718.01	 58	12	1.16	13	0.57	Line Profile Sample
Line Profile Sample 15 for Lines 12	Lines 12 Profile Sample	721.11	 58	12	1.25	14	0.614	Line Profile Sample
Line Profile Sample 16 for Lines 12	Lines 12 Profile Sample	725.51	 58	12	1.34	15	0.658	Line Profile Sample
Line Profile Sample 17 for Lines 12	Lines 12 Profile Sample	728.76	 58	12	1.43	16	0.702	Line Profile Sample
Line Profile Sample 18 for Lines 12	Lines 12 Profile Sample	712.11	 58	12	1.52	17	0.745	Line Profile Sample
Line Profile Sample 19 for Lines 12	Lines 12 Profile Sample	712.02	 58	12	1.61	18	0.789	Line Profile Sample
Line Profile Sample 20 for Lines 12	Lines 12 Profile Sample	711.97	 58	12	1.7	19	0.833	Line Profile Sample
Line Profile Sample 21 for Lines 12	Lines 12 Profile Sample	718.33	 58	12	1.79	20	0.877	Line Profile Sample
Line Profile Sample 22 for Lines 12	Lines 12 Profile Sample	710.34	 58	12	1.88	21	0.921	Line Profile Sample
Line Profile Sample 23 for Lines 12	Lines 12 Profile Sample	696.76	 58	12	1.97	22	0.965	Line Profile Sample
Line Profile Sample 24 for Lines 12	Lines 12 Profile Sample	685	 58	12	2.04	22.8	1	Line Profile Sample
