
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 13	Lines 13 Profile Sample	812	 58	13	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 13	Lines 13 Profile Sample	846.22	 58	13	0.0894	1	0.0404	Line Profile Sample
Line Profile Sample 3 for Lines 13	Lines 13 Profile Sample	827.56	 58	13	0.179	2	0.0808	Line Profile Sample
Line Profile Sample 4 for Lines 13	Lines 13 Profile Sample	817.14	 58	13	0.268	3	0.121	Line Profile Sample
Line Profile Sample 5 for Lines 13	Lines 13 Profile Sample	803.93	 58	13	0.357	4	0.162	Line Profile Sample
Line Profile Sample 6 for Lines 13	Lines 13 Profile Sample	819.46	 58	13	0.447	5	0.202	Line Profile Sample
Line Profile Sample 7 for Lines 13	Lines 13 Profile Sample	804.28	 58	13	0.536	6	0.243	Line Profile Sample
Line Profile Sample 8 for Lines 13	Lines 13 Profile Sample	799.27	 58	13	0.626	7	0.283	Line Profile Sample
Line Profile Sample 9 for Lines 13	Lines 13 Profile Sample	780	 58	13	0.715	8	0.323	Line Profile Sample
Line Profile Sample 10 for Lines 13	Lines 13 Profile Sample	788.35	 58	13	0.804	9	0.364	Line Profile Sample
Line Profile Sample 11 for Lines 13	Lines 13 Profile Sample	787.92	 58	13	0.894	10	0.404	Line Profile Sample
Line Profile Sample 12 for Lines 13	Lines 13 Profile Sample	777.27	 58	13	0.983	11	0.445	Line Profile Sample
Line Profile Sample 13 for Lines 13	Lines 13 Profile Sample	798.55	 58	13	1.07	12	0.485	Line Profile Sample
Line Profile Sample 14 for Lines 13	Lines 13 Profile Sample	802.35	 58	13	1.16	13	0.525	Line Profile Sample
Line Profile Sample 15 for Lines 13	Lines 13 Profile Sample	789.24	 58	13	1.25	14	0.566	Line Profile Sample
Line Profile Sample 16 for Lines 13	Lines 13 Profile Sample	768.81	 58	13	1.34	15	0.606	Line Profile Sample
Line Profile Sample 17 for Lines 13	Lines 13 Profile Sample	739.39	 58	13	1.43	16	0.647	Line Profile Sample
Line Profile Sample 18 for Lines 13	Lines 13 Profile Sample	732.62	 58	13	1.52	17	0.687	Line Profile Sample
Line Profile Sample 19 for Lines 13	Lines 13 Profile Sample	726.25	 58	13	1.61	18	0.728	Line Profile Sample
Line Profile Sample 20 for Lines 13	Lines 13 Profile Sample	728.81	 58	13	1.7	19	0.768	Line Profile Sample
Line Profile Sample 21 for Lines 13	Lines 13 Profile Sample	734.73	 58	13	1.79	20	0.808	Line Profile Sample
Line Profile Sample 22 for Lines 13	Lines 13 Profile Sample	754.05	 58	13	1.88	21	0.849	Line Profile Sample
Line Profile Sample 23 for Lines 13	Lines 13 Profile Sample	759.1	 58	13	1.97	22	0.889	Line Profile Sample
Line Profile Sample 24 for Lines 13	Lines 13 Profile Sample	740.13	 58	13	2.06	23	0.93	Line Profile Sample
Line Profile Sample 25 for Lines 13	Lines 13 Profile Sample	708.53	 58	13	2.14	24	0.97	Line Profile Sample
Line Profile Sample 26 for Lines 13	Lines 13 Profile Sample	679	 58	13	2.21	24.74	1	Line Profile Sample
