
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 24	Lines 24 Profile Sample	1442		24	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 24	Lines 24 Profile Sample	1522.39		24	0.0894	1	0.0572	Line Profile Sample
Line Profile Sample 3 for Lines 24	Lines 24 Profile Sample	1526.13		24	0.179	2	0.114	Line Profile Sample
Line Profile Sample 4 for Lines 24	Lines 24 Profile Sample	1493.08		24	0.268	3	0.171	Line Profile Sample
Line Profile Sample 5 for Lines 24	Lines 24 Profile Sample	1438.77		24	0.357	4	0.229	Line Profile Sample
Line Profile Sample 6 for Lines 24	Lines 24 Profile Sample	1417.04		24	0.447	5	0.286	Line Profile Sample
Line Profile Sample 7 for Lines 24	Lines 24 Profile Sample	1414.84		24	0.536	6	0.343	Line Profile Sample
Line Profile Sample 8 for Lines 24	Lines 24 Profile Sample	1443.38		24	0.626	7	0.4	Line Profile Sample
Line Profile Sample 9 for Lines 24	Lines 24 Profile Sample	1442.23		24	0.715	8	0.457	Line Profile Sample
Line Profile Sample 10 for Lines 24	Lines 24 Profile Sample	1437.69		24	0.804	9	0.514	Line Profile Sample
Line Profile Sample 11 for Lines 24	Lines 24 Profile Sample	1413.39		24	0.894	10	0.572	Line Profile Sample
Line Profile Sample 12 for Lines 24	Lines 24 Profile Sample	1420.16		24	0.983	11	0.629	Line Profile Sample
Line Profile Sample 13 for Lines 24	Lines 24 Profile Sample	1415.63		24	1.07	12	0.686	Line Profile Sample
Line Profile Sample 14 for Lines 24	Lines 24 Profile Sample	1437.74		24	1.16	13	0.743	Line Profile Sample
Line Profile Sample 15 for Lines 24	Lines 24 Profile Sample	1469.72		24	1.25	14	0.8	Line Profile Sample
Line Profile Sample 16 for Lines 24	Lines 24 Profile Sample	1532.23		24	1.34	15	0.857	Line Profile Sample
Line Profile Sample 17 for Lines 24	Lines 24 Profile Sample	1499.88		24	1.43	16	0.915	Line Profile Sample
Line Profile Sample 18 for Lines 24	Lines 24 Profile Sample	1467.13		24	1.52	17	0.972	Line Profile Sample
Line Profile Sample 19 for Lines 24	Lines 24 Profile Sample	1453		24	1.56	17.49	1	Line Profile Sample
