
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 38	Lines 38 Profile Sample	1711	 7	38	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 38	Lines 38 Profile Sample	1718.03	 7	38	0.0894	1	0.0445	Line Profile Sample
Line Profile Sample 3 for Lines 38	Lines 38 Profile Sample	1758.16	 7	38	0.179	2	0.089	Line Profile Sample
Line Profile Sample 4 for Lines 38	Lines 38 Profile Sample	1759.62	 7	38	0.268	3	0.133	Line Profile Sample
Line Profile Sample 5 for Lines 38	Lines 38 Profile Sample	1732.67	 7	38	0.357	4	0.178	Line Profile Sample
Line Profile Sample 6 for Lines 38	Lines 38 Profile Sample	1710.16	 7	38	0.447	5	0.222	Line Profile Sample
Line Profile Sample 7 for Lines 38	Lines 38 Profile Sample	1716.79	 7	38	0.536	6	0.267	Line Profile Sample
Line Profile Sample 8 for Lines 38	Lines 38 Profile Sample	1738.53	 7	38	0.626	7	0.311	Line Profile Sample
Line Profile Sample 9 for Lines 38	Lines 38 Profile Sample	1758.27	 7	38	0.715	8	0.356	Line Profile Sample
Line Profile Sample 10 for Lines 38	Lines 38 Profile Sample	1762.84	 7	38	0.804	9	0.4	Line Profile Sample
Line Profile Sample 11 for Lines 38	Lines 38 Profile Sample	1759.73	 7	38	0.894	10	0.445	Line Profile Sample
Line Profile Sample 12 for Lines 38	Lines 38 Profile Sample	1753.73	 7	38	0.983	11	0.489	Line Profile Sample
Line Profile Sample 13 for Lines 38	Lines 38 Profile Sample	1744.17	 7	38	1.07	12	0.534	Line Profile Sample
Line Profile Sample 14 for Lines 38	Lines 38 Profile Sample	1732.69	 7	38	1.16	13	0.578	Line Profile Sample
Line Profile Sample 15 for Lines 38	Lines 38 Profile Sample	1730.55	 7	38	1.25	14	0.623	Line Profile Sample
Line Profile Sample 16 for Lines 38	Lines 38 Profile Sample	1707.99	 7	38	1.34	15	0.667	Line Profile Sample
Line Profile Sample 17 for Lines 38	Lines 38 Profile Sample	1699.81	 7	38	1.43	16	0.712	Line Profile Sample
Line Profile Sample 18 for Lines 38	Lines 38 Profile Sample	1689.37	 7	38	1.52	17	0.756	Line Profile Sample
Line Profile Sample 19 for Lines 38	Lines 38 Profile Sample	1704.02	 7	38	1.61	18	0.801	Line Profile Sample
Line Profile Sample 20 for Lines 38	Lines 38 Profile Sample	1739.84	 7	38	1.7	19	0.845	Line Profile Sample
Line Profile Sample 21 for Lines 38	Lines 38 Profile Sample	1732.35	 7	38	1.79	20	0.89	Line Profile Sample
Line Profile Sample 22 for Lines 38	Lines 38 Profile Sample	1694.67	 7	38	1.88	21	0.934	Line Profile Sample
Line Profile Sample 23 for Lines 38	Lines 38 Profile Sample	1660.3	 7	38	1.97	22	0.979	Line Profile Sample
Line Profile Sample 24 for Lines 38	Lines 38 Profile Sample	1648	 7	38	2.01	22.47	1	Line Profile Sample
