
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 45	Lines 45 Profile Sample	2483	 4	45	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 45	Lines 45 Profile Sample	2596.42	 4	45	0.0894	1	0.0361	Line Profile Sample
Line Profile Sample 3 for Lines 45	Lines 45 Profile Sample	2613.57	 4	45	0.179	2	0.0721	Line Profile Sample
Line Profile Sample 4 for Lines 45	Lines 45 Profile Sample	2581.03	 4	45	0.268	3	0.108	Line Profile Sample
Line Profile Sample 5 for Lines 45	Lines 45 Profile Sample	2537.87	 4	45	0.357	4	0.144	Line Profile Sample
Line Profile Sample 6 for Lines 45	Lines 45 Profile Sample	2514.52	 4	45	0.447	5	0.18	Line Profile Sample
Line Profile Sample 7 for Lines 45	Lines 45 Profile Sample	2518.8	 4	45	0.536	6	0.216	Line Profile Sample
Line Profile Sample 8 for Lines 45	Lines 45 Profile Sample	2555.3	 4	45	0.626	7	0.252	Line Profile Sample
Line Profile Sample 9 for Lines 45	Lines 45 Profile Sample	2570.2	 4	45	0.715	8	0.288	Line Profile Sample
Line Profile Sample 10 for Lines 45	Lines 45 Profile Sample	2538.06	 4	45	0.804	9	0.325	Line Profile Sample
Line Profile Sample 11 for Lines 45	Lines 45 Profile Sample	2575.04	 4	45	0.894	10	0.361	Line Profile Sample
Line Profile Sample 12 for Lines 45	Lines 45 Profile Sample	2598.11	 4	45	0.983	11	0.397	Line Profile Sample
Line Profile Sample 13 for Lines 45	Lines 45 Profile Sample	2656.01	 4	45	1.07	12	0.433	Line Profile Sample
Line Profile Sample 14 for Lines 45	Lines 45 Profile Sample	2705.71	 4	45	1.16	13	0.469	Line Profile Sample
Line Profile Sample 15 for Lines 45	Lines 45 Profile Sample	2714.34	 4	45	1.25	14	0.505	Line Profile Sample
Line Profile Sample 16 for Lines 45	Lines 45 Profile Sample	2701.33	 4	45	1.34	15	0.541	Line Profile Sample
Line Profile Sample 17 for Lines 45	Lines 45 Profile Sample	2673.39	 4	45	1.43	16	0.577	Line Profile Sample
Line Profile Sample 18 for Lines 45	Lines 45 Profile Sample	2667.92	 4	45	1.52	17	0.613	Line Profile Sample
Line Profile Sample 19 for Lines 45	Lines 45 Profile Sample	2623.5	 4	45	1.61	18	0.649	Line Profile Sample
Line Profile Sample 20 for Lines 45	Lines 45 Profile Sample	2589.46	 4	45	1.7	19	0.685	Line Profile Sample
Line Profile Sample 21 for Lines 45	Lines 45 Profile Sample	2525.09	 4	45	1.79	20	0.721	Line Profile Sample
Line Profile Sample 22 for Lines 45	Lines 45 Profile Sample	2475.71	 4	45	1.88	21	0.757	Line Profile Sample
Line Profile Sample 23 for Lines 45	Lines 45 Profile Sample	2457.21	 4	45	1.97	22	0.793	Line Profile Sample
Line Profile Sample 24 for Lines 45	Lines 45 Profile Sample	2427.09	 4	45	2.06	23	0.829	Line Profile Sample
Line Profile Sample 25 for Lines 45	Lines 45 Profile Sample	2430.33	 4	45	2.14	24	0.865	Line Profile Sample
Line Profile Sample 26 for Lines 45	Lines 45 Profile Sample	2413.66	 4	45	2.23	25	0.902	Line Profile Sample
Line Profile Sample 27 for Lines 45	Lines 45 Profile Sample	2413.05	 4	45	2.32	26	0.938	Line Profile Sample
Line Profile Sample 28 for Lines 45	Lines 45 Profile Sample	2397.2	 4	45	2.41	27	0.974	Line Profile Sample
Line Profile Sample 29 for Lines 45	Lines 45 Profile Sample	2395	 4	45	2.48	27.73	1	Line Profile Sample
