
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 42	Lines 42 Profile Sample	2530	 4	42	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 42	Lines 42 Profile Sample	2654	 4	42	0.0894	1	0.0526	Line Profile Sample
Line Profile Sample 3 for Lines 42	Lines 42 Profile Sample	2541.52	 4	42	0.179	2	0.105	Line Profile Sample
Line Profile Sample 4 for Lines 42	Lines 42 Profile Sample	2522.77	 4	42	0.268	3	0.158	Line Profile Sample
Line Profile Sample 5 for Lines 42	Lines 42 Profile Sample	2481.06	 4	42	0.357	4	0.21	Line Profile Sample
Line Profile Sample 6 for Lines 42	Lines 42 Profile Sample	2480.07	 4	42	0.447	5	0.263	Line Profile Sample
Line Profile Sample 7 for Lines 42	Lines 42 Profile Sample	2434.62	 4	42	0.536	6	0.315	Line Profile Sample
Line Profile Sample 8 for Lines 42	Lines 42 Profile Sample	2436.19	 4	42	0.626	7	0.368	Line Profile Sample
Line Profile Sample 9 for Lines 42	Lines 42 Profile Sample	2442.33	 4	42	0.715	8	0.42	Line Profile Sample
Line Profile Sample 10 for Lines 42	Lines 42 Profile Sample	2421.93	 4	42	0.804	9	0.473	Line Profile Sample
Line Profile Sample 11 for Lines 42	Lines 42 Profile Sample	2450.97	 4	42	0.894	10	0.526	Line Profile Sample
Line Profile Sample 12 for Lines 42	Lines 42 Profile Sample	2432.36	 4	42	0.983	11	0.578	Line Profile Sample
Line Profile Sample 13 for Lines 42	Lines 42 Profile Sample	2421.48	 4	42	1.07	12	0.631	Line Profile Sample
Line Profile Sample 14 for Lines 42	Lines 42 Profile Sample	2417.14	 4	42	1.16	13	0.683	Line Profile Sample
Line Profile Sample 15 for Lines 42	Lines 42 Profile Sample	2384.27	 4	42	1.25	14	0.736	Line Profile Sample
Line Profile Sample 16 for Lines 42	Lines 42 Profile Sample	2405.66	 4	42	1.34	15	0.788	Line Profile Sample
Line Profile Sample 17 for Lines 42	Lines 42 Profile Sample	2384.14	 4	42	1.43	16	0.841	Line Profile Sample
Line Profile Sample 18 for Lines 42	Lines 42 Profile Sample	2477.14	 4	42	1.52	17	0.894	Line Profile Sample
Line Profile Sample 19 for Lines 42	Lines 42 Profile Sample	2471.85	 4	42	1.61	18	0.946	Line Profile Sample
Line Profile Sample 20 for Lines 42	Lines 42 Profile Sample	2414.51	 4	42	1.7	19	0.999	Line Profile Sample
Line Profile Sample 21 for Lines 42	Lines 42 Profile Sample	2413	 4	42	1.7	19.03	1	Line Profile Sample
