
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 23	Lines 23 Profile Sample	1545		23	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 23	Lines 23 Profile Sample	1532.75		23	0.0894	1	0.0474	Line Profile Sample
Line Profile Sample 3 for Lines 23	Lines 23 Profile Sample	1493.9		23	0.179	2	0.0948	Line Profile Sample
Line Profile Sample 4 for Lines 23	Lines 23 Profile Sample	1464.86		23	0.268	3	0.142	Line Profile Sample
Line Profile Sample 5 for Lines 23	Lines 23 Profile Sample	1452.73		23	0.357	4	0.19	Line Profile Sample
Line Profile Sample 6 for Lines 23	Lines 23 Profile Sample	1483.55		23	0.447	5	0.237	Line Profile Sample
Line Profile Sample 7 for Lines 23	Lines 23 Profile Sample	1513.79		23	0.536	6	0.284	Line Profile Sample
Line Profile Sample 8 for Lines 23	Lines 23 Profile Sample	1513.58		23	0.626	7	0.332	Line Profile Sample
Line Profile Sample 9 for Lines 23	Lines 23 Profile Sample	1518.29		23	0.715	8	0.379	Line Profile Sample
Line Profile Sample 10 for Lines 23	Lines 23 Profile Sample	1498.67		23	0.804	9	0.427	Line Profile Sample
Line Profile Sample 11 for Lines 23	Lines 23 Profile Sample	1476.67		23	0.894	10	0.474	Line Profile Sample
Line Profile Sample 12 for Lines 23	Lines 23 Profile Sample	1481.13		23	0.983	11	0.521	Line Profile Sample
Line Profile Sample 13 for Lines 23	Lines 23 Profile Sample	1484.22		23	1.07	12	0.569	Line Profile Sample
Line Profile Sample 14 for Lines 23	Lines 23 Profile Sample	1471.53		23	1.16	13	0.616	Line Profile Sample
Line Profile Sample 15 for Lines 23	Lines 23 Profile Sample	1476.04		23	1.25	14	0.664	Line Profile Sample
Line Profile Sample 16 for Lines 23	Lines 23 Profile Sample	1454.8		23	1.34	15	0.711	Line Profile Sample
Line Profile Sample 17 for Lines 23	Lines 23 Profile Sample	1422.83		23	1.43	16	0.758	Line Profile Sample
Line Profile Sample 18 for Lines 23	Lines 23 Profile Sample	1396.32		23	1.52	17	0.806	Line Profile Sample
Line Profile Sample 19 for Lines 23	Lines 23 Profile Sample	1378.51		23	1.61	18	0.853	Line Profile Sample
Line Profile Sample 20 for Lines 23	Lines 23 Profile Sample	1372.94		23	1.7	19	0.901	Line Profile Sample
Line Profile Sample 21 for Lines 23	Lines 23 Profile Sample	1391.59		23	1.79	20	0.948	Line Profile Sample
Line Profile Sample 22 for Lines 23	Lines 23 Profile Sample	1469.34		23	1.88	21	0.995	Line Profile Sample
Line Profile Sample 23 for Lines 23	Lines 23 Profile Sample	1477		23	1.89	21.1	1	Line Profile Sample
