av_intensity,stdev_intensity,av_distance,stdev_distance
0.49356348063220334,0.37033407535315926,0.0254,0.02618209985736775
0.49314280218653167,0.32217349742070045,0.10833275862068965,0.018460202693485615
0.40510831891265203,0.29194945392764826,0.18003030303030304,0.022546341812753775
0.3421472461178418,0.2705688475635834,0.25017241379310345,0.020357452991889714
0.3194614963941999,0.1983065456028934,0.3215,0.021102170203597247
0.316671083215677,0.1528625583028145,0.3949365079365079,0.021519588237960952
0.31022179834672226,0.16443534446270971,0.46518032786885244,0.020426704903729418
0.30965221715487645,0.15036529966536977,0.5362833333333333,0.01882307605282397
0.293370214791096,0.17499937215092484,0.6060491803278688,0.020800982532489676
0.32876835336042004,0.21604579634640472,0.6779384615384615,0.021708204758711686
0.34886244333715755,0.2704262898471207,0.7511147540983607,0.019866301753350874
0.4043724076641391,0.3167104704464406,0.8221935483870968,0.02054889308149391
0.5318946757564511,0.32791011545231696,0.8919,0.01950288983367356
0.6016543855688263,0.3468371282187938,0.9796846846846846,0.023666232938314925
