
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 2	Lines 2 Profile Sample	1447		2	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 2	Lines 2 Profile Sample	1468.66		2	0.0894	1	0.0589	Line Profile Sample
Line Profile Sample 3 for Lines 2	Lines 2 Profile Sample	1452.21		2	0.179	2	0.118	Line Profile Sample
Line Profile Sample 4 for Lines 2	Lines 2 Profile Sample	1397.13		2	0.268	3	0.177	Line Profile Sample
Line Profile Sample 5 for Lines 2	Lines 2 Profile Sample	1365.84		2	0.357	4	0.236	Line Profile Sample
Line Profile Sample 6 for Lines 2	Lines 2 Profile Sample	1323.06		2	0.447	5	0.295	Line Profile Sample
Line Profile Sample 7 for Lines 2	Lines 2 Profile Sample	1308.46		2	0.536	6	0.354	Line Profile Sample
Line Profile Sample 8 for Lines 2	Lines 2 Profile Sample	1311.37		2	0.626	7	0.412	Line Profile Sample
Line Profile Sample 9 for Lines 2	Lines 2 Profile Sample	1270.89		2	0.715	8	0.471	Line Profile Sample
Line Profile Sample 10 for Lines 2	Lines 2 Profile Sample	1235.16		2	0.804	9	0.53	Line Profile Sample
Line Profile Sample 11 for Lines 2	Lines 2 Profile Sample	1230.53		2	0.894	10	0.589	Line Profile Sample
Line Profile Sample 12 for Lines 2	Lines 2 Profile Sample	1212.58		2	0.983	11	0.648	Line Profile Sample
Line Profile Sample 13 for Lines 2	Lines 2 Profile Sample	1202.52		2	1.07	12	0.707	Line Profile Sample
Line Profile Sample 14 for Lines 2	Lines 2 Profile Sample	1208.45		2	1.16	13	0.766	Line Profile Sample
Line Profile Sample 15 for Lines 2	Lines 2 Profile Sample	1221.88		2	1.25	14	0.825	Line Profile Sample
Line Profile Sample 16 for Lines 2	Lines 2 Profile Sample	1248.99		2	1.34	15	0.884	Line Profile Sample
Line Profile Sample 17 for Lines 2	Lines 2 Profile Sample	1294.43		2	1.43	16	0.943	Line Profile Sample
Line Profile Sample 18 for Lines 2	Lines 2 Profile Sample	1289		2	1.52	16.97	1	Line Profile Sample
