
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 12	Lines 12 Profile Sample	1795	 7	12	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 12	Lines 12 Profile Sample	1839.03	 7	12	0.0894	1	0.0433	Line Profile Sample
Line Profile Sample 3 for Lines 12	Lines 12 Profile Sample	1814.65	 7	12	0.179	2	0.0866	Line Profile Sample
Line Profile Sample 4 for Lines 12	Lines 12 Profile Sample	1853.7	 7	12	0.268	3	0.13	Line Profile Sample
Line Profile Sample 5 for Lines 12	Lines 12 Profile Sample	1789.11	 7	12	0.357	4	0.173	Line Profile Sample
Line Profile Sample 6 for Lines 12	Lines 12 Profile Sample	1771.15	 7	12	0.447	5	0.217	Line Profile Sample
Line Profile Sample 7 for Lines 12	Lines 12 Profile Sample	1759.49	 7	12	0.536	6	0.26	Line Profile Sample
Line Profile Sample 8 for Lines 12	Lines 12 Profile Sample	1735.51	 7	12	0.626	7	0.303	Line Profile Sample
Line Profile Sample 9 for Lines 12	Lines 12 Profile Sample	1745.98	 7	12	0.715	8	0.347	Line Profile Sample
Line Profile Sample 10 for Lines 12	Lines 12 Profile Sample	1707.59	 7	12	0.804	9	0.39	Line Profile Sample
Line Profile Sample 11 for Lines 12	Lines 12 Profile Sample	1704.21	 7	12	0.894	10	0.433	Line Profile Sample
Line Profile Sample 12 for Lines 12	Lines 12 Profile Sample	1756.12	 7	12	0.983	11	0.476	Line Profile Sample
Line Profile Sample 13 for Lines 12	Lines 12 Profile Sample	1713.35	 7	12	1.07	12	0.52	Line Profile Sample
Line Profile Sample 14 for Lines 12	Lines 12 Profile Sample	1741.57	 7	12	1.16	13	0.563	Line Profile Sample
Line Profile Sample 15 for Lines 12	Lines 12 Profile Sample	1715.28	 7	12	1.25	14	0.606	Line Profile Sample
Line Profile Sample 16 for Lines 12	Lines 12 Profile Sample	1698.73	 7	12	1.34	15	0.65	Line Profile Sample
Line Profile Sample 17 for Lines 12	Lines 12 Profile Sample	1729.01	 7	12	1.43	16	0.693	Line Profile Sample
Line Profile Sample 18 for Lines 12	Lines 12 Profile Sample	1730.57	 7	12	1.52	17	0.736	Line Profile Sample
Line Profile Sample 19 for Lines 12	Lines 12 Profile Sample	1741.03	 7	12	1.61	18	0.78	Line Profile Sample
Line Profile Sample 20 for Lines 12	Lines 12 Profile Sample	1715.67	 7	12	1.7	19	0.823	Line Profile Sample
Line Profile Sample 21 for Lines 12	Lines 12 Profile Sample	1742.53	 7	12	1.79	20	0.866	Line Profile Sample
Line Profile Sample 22 for Lines 12	Lines 12 Profile Sample	1754.08	 7	12	1.88	21	0.91	Line Profile Sample
Line Profile Sample 23 for Lines 12	Lines 12 Profile Sample	1767.54	 7	12	1.97	22	0.953	Line Profile Sample
Line Profile Sample 24 for Lines 12	Lines 12 Profile Sample	1772.53	 7	12	2.06	23	0.996	Line Profile Sample
Line Profile Sample 25 for Lines 12	Lines 12 Profile Sample	1773	 7	12	2.06	23.09	1	Line Profile Sample
