
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 36	Lines 36 Profile Sample	2074	 7	36	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 36	Lines 36 Profile Sample	2042	 7	36	0.0894	1	0.0472	Line Profile Sample
Line Profile Sample 3 for Lines 36	Lines 36 Profile Sample	1965.28	 7	36	0.179	2	0.0944	Line Profile Sample
Line Profile Sample 4 for Lines 36	Lines 36 Profile Sample	1978.63	 7	36	0.268	3	0.142	Line Profile Sample
Line Profile Sample 5 for Lines 36	Lines 36 Profile Sample	1972.83	 7	36	0.357	4	0.189	Line Profile Sample
Line Profile Sample 6 for Lines 36	Lines 36 Profile Sample	1979.33	 7	36	0.447	5	0.236	Line Profile Sample
Line Profile Sample 7 for Lines 36	Lines 36 Profile Sample	1965.84	 7	36	0.536	6	0.283	Line Profile Sample
Line Profile Sample 8 for Lines 36	Lines 36 Profile Sample	1922.36	 7	36	0.626	7	0.33	Line Profile Sample
Line Profile Sample 9 for Lines 36	Lines 36 Profile Sample	1873.03	 7	36	0.715	8	0.378	Line Profile Sample
Line Profile Sample 10 for Lines 36	Lines 36 Profile Sample	1825.52	 7	36	0.804	9	0.425	Line Profile Sample
Line Profile Sample 11 for Lines 36	Lines 36 Profile Sample	1820.22	 7	36	0.894	10	0.472	Line Profile Sample
Line Profile Sample 12 for Lines 36	Lines 36 Profile Sample	1829.71	 7	36	0.983	11	0.519	Line Profile Sample
Line Profile Sample 13 for Lines 36	Lines 36 Profile Sample	1816.88	 7	36	1.07	12	0.566	Line Profile Sample
Line Profile Sample 14 for Lines 36	Lines 36 Profile Sample	1831.6	 7	36	1.16	13	0.614	Line Profile Sample
Line Profile Sample 15 for Lines 36	Lines 36 Profile Sample	1836.77	 7	36	1.25	14	0.661	Line Profile Sample
Line Profile Sample 16 for Lines 36	Lines 36 Profile Sample	1838.47	 7	36	1.34	15	0.708	Line Profile Sample
Line Profile Sample 17 for Lines 36	Lines 36 Profile Sample	1859.06	 7	36	1.43	16	0.755	Line Profile Sample
Line Profile Sample 18 for Lines 36	Lines 36 Profile Sample	1846.67	 7	36	1.52	17	0.802	Line Profile Sample
Line Profile Sample 19 for Lines 36	Lines 36 Profile Sample	1846.6	 7	36	1.61	18	0.849	Line Profile Sample
Line Profile Sample 20 for Lines 36	Lines 36 Profile Sample	1855.92	 7	36	1.7	19	0.897	Line Profile Sample
Line Profile Sample 21 for Lines 36	Lines 36 Profile Sample	1933.95	 7	36	1.79	20	0.944	Line Profile Sample
Line Profile Sample 22 for Lines 36	Lines 36 Profile Sample	2011.43	 7	36	1.88	21	0.991	Line Profile Sample
Line Profile Sample 23 for Lines 36	Lines 36 Profile Sample	2023	 7	36	1.89	21.19	1	Line Profile Sample
