
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 8	Lines 8 Profile Sample	1399		8	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 8	Lines 8 Profile Sample	1385.7		8	0.0894	1	0.0427	Line Profile Sample
Line Profile Sample 3 for Lines 8	Lines 8 Profile Sample	1367.13		8	0.179	2	0.0854	Line Profile Sample
Line Profile Sample 4 for Lines 8	Lines 8 Profile Sample	1382.39		8	0.268	3	0.128	Line Profile Sample
Line Profile Sample 5 for Lines 8	Lines 8 Profile Sample	1372.95		8	0.357	4	0.171	Line Profile Sample
Line Profile Sample 6 for Lines 8	Lines 8 Profile Sample	1373.09		8	0.447	5	0.214	Line Profile Sample
Line Profile Sample 7 for Lines 8	Lines 8 Profile Sample	1360.31		8	0.536	6	0.256	Line Profile Sample
Line Profile Sample 8 for Lines 8	Lines 8 Profile Sample	1376.54		8	0.626	7	0.299	Line Profile Sample
Line Profile Sample 9 for Lines 8	Lines 8 Profile Sample	1396.35		8	0.715	8	0.342	Line Profile Sample
Line Profile Sample 10 for Lines 8	Lines 8 Profile Sample	1410.53		8	0.804	9	0.384	Line Profile Sample
Line Profile Sample 11 for Lines 8	Lines 8 Profile Sample	1407.7		8	0.894	10	0.427	Line Profile Sample
Line Profile Sample 12 for Lines 8	Lines 8 Profile Sample	1397.73		8	0.983	11	0.47	Line Profile Sample
Line Profile Sample 13 for Lines 8	Lines 8 Profile Sample	1418.23		8	1.07	12	0.513	Line Profile Sample
Line Profile Sample 14 for Lines 8	Lines 8 Profile Sample	1483.47		8	1.16	13	0.555	Line Profile Sample
Line Profile Sample 15 for Lines 8	Lines 8 Profile Sample	1515.02		8	1.25	14	0.598	Line Profile Sample
Line Profile Sample 16 for Lines 8	Lines 8 Profile Sample	1533.09		8	1.34	15	0.641	Line Profile Sample
Line Profile Sample 17 for Lines 8	Lines 8 Profile Sample	1544.37		8	1.43	16	0.683	Line Profile Sample
Line Profile Sample 18 for Lines 8	Lines 8 Profile Sample	1515.23		8	1.52	17	0.726	Line Profile Sample
Line Profile Sample 19 for Lines 8	Lines 8 Profile Sample	1475.98		8	1.61	18	0.769	Line Profile Sample
Line Profile Sample 20 for Lines 8	Lines 8 Profile Sample	1456.63		8	1.7	19	0.812	Line Profile Sample
Line Profile Sample 21 for Lines 8	Lines 8 Profile Sample	1436.94		8	1.79	20	0.854	Line Profile Sample
Line Profile Sample 22 for Lines 8	Lines 8 Profile Sample	1443.72		8	1.88	21	0.897	Line Profile Sample
Line Profile Sample 23 for Lines 8	Lines 8 Profile Sample	1444.26		8	1.97	22	0.94	Line Profile Sample
Line Profile Sample 24 for Lines 8	Lines 8 Profile Sample	1424.75		8	2.06	23	0.983	Line Profile Sample
Line Profile Sample 25 for Lines 8	Lines 8 Profile Sample	1408		8	2.09	23.41	1	Line Profile Sample
