
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 54	Lines 54 Profile Sample	2408	 4	54	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 54	Lines 54 Profile Sample	2408.67	 4	54	0.0894	1	0.0455	Line Profile Sample
Line Profile Sample 3 for Lines 54	Lines 54 Profile Sample	2367.34	 4	54	0.179	2	0.0911	Line Profile Sample
Line Profile Sample 4 for Lines 54	Lines 54 Profile Sample	2357.45	 4	54	0.268	3	0.137	Line Profile Sample
Line Profile Sample 5 for Lines 54	Lines 54 Profile Sample	2344.15	 4	54	0.357	4	0.182	Line Profile Sample
Line Profile Sample 6 for Lines 54	Lines 54 Profile Sample	2343.89	 4	54	0.447	5	0.228	Line Profile Sample
Line Profile Sample 7 for Lines 54	Lines 54 Profile Sample	2358.94	 4	54	0.536	6	0.273	Line Profile Sample
Line Profile Sample 8 for Lines 54	Lines 54 Profile Sample	2371.47	 4	54	0.626	7	0.319	Line Profile Sample
Line Profile Sample 9 for Lines 54	Lines 54 Profile Sample	2398.78	 4	54	0.715	8	0.364	Line Profile Sample
Line Profile Sample 10 for Lines 54	Lines 54 Profile Sample	2394.9	 4	54	0.804	9	0.41	Line Profile Sample
Line Profile Sample 11 for Lines 54	Lines 54 Profile Sample	2402.19	 4	54	0.894	10	0.455	Line Profile Sample
Line Profile Sample 12 for Lines 54	Lines 54 Profile Sample	2377.29	 4	54	0.983	11	0.501	Line Profile Sample
Line Profile Sample 13 for Lines 54	Lines 54 Profile Sample	2348.46	 4	54	1.07	12	0.547	Line Profile Sample
Line Profile Sample 14 for Lines 54	Lines 54 Profile Sample	2343.24	 4	54	1.16	13	0.592	Line Profile Sample
Line Profile Sample 15 for Lines 54	Lines 54 Profile Sample	2307.78	 4	54	1.25	14	0.638	Line Profile Sample
Line Profile Sample 16 for Lines 54	Lines 54 Profile Sample	2263.24	 4	54	1.34	15	0.683	Line Profile Sample
Line Profile Sample 17 for Lines 54	Lines 54 Profile Sample	2255.14	 4	54	1.43	16	0.729	Line Profile Sample
Line Profile Sample 18 for Lines 54	Lines 54 Profile Sample	2291.8	 4	54	1.52	17	0.774	Line Profile Sample
Line Profile Sample 19 for Lines 54	Lines 54 Profile Sample	2272.38	 4	54	1.61	18	0.82	Line Profile Sample
Line Profile Sample 20 for Lines 54	Lines 54 Profile Sample	2244.69	 4	54	1.7	19	0.865	Line Profile Sample
Line Profile Sample 21 for Lines 54	Lines 54 Profile Sample	2222.25	 4	54	1.79	20	0.911	Line Profile Sample
Line Profile Sample 22 for Lines 54	Lines 54 Profile Sample	2304.18	 4	54	1.88	21	0.957	Line Profile Sample
Line Profile Sample 23 for Lines 54	Lines 54 Profile Sample	2382	 4	54	1.96	21.95	1	Line Profile Sample
