
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 34	Lines 34 Profile Sample	2164	 7	34	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 34	Lines 34 Profile Sample	2086.38	 7	34	0.0894	1	0.0498	Line Profile Sample
Line Profile Sample 3 for Lines 34	Lines 34 Profile Sample	2075.5	 7	34	0.179	2	0.0995	Line Profile Sample
Line Profile Sample 4 for Lines 34	Lines 34 Profile Sample	2047.4	 7	34	0.268	3	0.149	Line Profile Sample
Line Profile Sample 5 for Lines 34	Lines 34 Profile Sample	2028.6	 7	34	0.357	4	0.199	Line Profile Sample
Line Profile Sample 6 for Lines 34	Lines 34 Profile Sample	2023.11	 7	34	0.447	5	0.249	Line Profile Sample
Line Profile Sample 7 for Lines 34	Lines 34 Profile Sample	2010.82	 7	34	0.536	6	0.299	Line Profile Sample
Line Profile Sample 8 for Lines 34	Lines 34 Profile Sample	2024.25	 7	34	0.626	7	0.348	Line Profile Sample
Line Profile Sample 9 for Lines 34	Lines 34 Profile Sample	2032.79	 7	34	0.715	8	0.398	Line Profile Sample
Line Profile Sample 10 for Lines 34	Lines 34 Profile Sample	2051.14	 7	34	0.804	9	0.448	Line Profile Sample
Line Profile Sample 11 for Lines 34	Lines 34 Profile Sample	2076.54	 7	34	0.894	10	0.498	Line Profile Sample
Line Profile Sample 12 for Lines 34	Lines 34 Profile Sample	2094.14	 7	34	0.983	11	0.547	Line Profile Sample
Line Profile Sample 13 for Lines 34	Lines 34 Profile Sample	2112.86	 7	34	1.07	12	0.597	Line Profile Sample
Line Profile Sample 14 for Lines 34	Lines 34 Profile Sample	2155.49	 7	34	1.16	13	0.647	Line Profile Sample
Line Profile Sample 15 for Lines 34	Lines 34 Profile Sample	2170.12	 7	34	1.25	14	0.697	Line Profile Sample
Line Profile Sample 16 for Lines 34	Lines 34 Profile Sample	2191.73	 7	34	1.34	15	0.746	Line Profile Sample
Line Profile Sample 17 for Lines 34	Lines 34 Profile Sample	2223.99	 7	34	1.43	16	0.796	Line Profile Sample
Line Profile Sample 18 for Lines 34	Lines 34 Profile Sample	2265.06	 7	34	1.52	17	0.846	Line Profile Sample
Line Profile Sample 19 for Lines 34	Lines 34 Profile Sample	2303.54	 7	34	1.61	18	0.896	Line Profile Sample
Line Profile Sample 20 for Lines 34	Lines 34 Profile Sample	2302.15	 7	34	1.7	19	0.945	Line Profile Sample
Line Profile Sample 21 for Lines 34	Lines 34 Profile Sample	2297.11	 7	34	1.79	20	0.995	Line Profile Sample
Line Profile Sample 22 for Lines 34	Lines 34 Profile Sample	2297	 7	34	1.8	20.1	1	Line Profile Sample
