av_intensity,stdev_intensity,av_distance,stdev_distance
0.6564049655754451,0.30675369306626576,0.02244927536231884,0.024612321299733102
0.6019482075952497,0.2484350240386311,0.09492926829268293,0.016624789380657413
0.457696314064727,0.261039835543871,0.15308695652173912,0.018344634198171797
0.3322832255036299,0.2332375720073013,0.21536170212765957,0.018626098487495035
0.23877388828674373,0.20784233929999635,0.278375,0.01851235929881738
0.20958483940962438,0.1917667194350461,0.3403181818181818,0.016876807709925504
0.14263686458814265,0.11497998178373493,0.40328,0.019681173019628965
0.13690682555077247,0.13632555696173032,0.468,0.019118622835613303
0.1346701371180274,0.11657555750425064,0.5307234042553192,0.019238437665550872
0.1573216582035119,0.13648351501447836,0.592195652173913,0.017938932911677394
0.11898416063692294,0.10562052033371785,0.6545217391304348,0.017142201505750906
0.16892678831647093,0.11762869346545657,0.7166382978723403,0.017678807666752852
0.2557356386320609,0.16051838185404302,0.7786086956521739,0.017254279032388943
0.42420080701253915,0.23572131033727767,0.8416458333333333,0.018177013287576652
0.6072564260866027,0.2717705607253499,0.9044347826086957,0.017984749309608652
0.7095688523025834,0.26681490314097683,0.9823295454545454,0.021568240588649437
