
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 15	Lines 15 Profile Sample	1663	 7	15	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 15	Lines 15 Profile Sample	1700.63	 7	15	0.0894	1	0.0587	Line Profile Sample
Line Profile Sample 3 for Lines 15	Lines 15 Profile Sample	1713.23	 7	15	0.179	2	0.117	Line Profile Sample
Line Profile Sample 4 for Lines 15	Lines 15 Profile Sample	1727.35	 7	15	0.268	3	0.176	Line Profile Sample
Line Profile Sample 5 for Lines 15	Lines 15 Profile Sample	1722.06	 7	15	0.357	4	0.235	Line Profile Sample
Line Profile Sample 6 for Lines 15	Lines 15 Profile Sample	1715.09	 7	15	0.447	5	0.294	Line Profile Sample
Line Profile Sample 7 for Lines 15	Lines 15 Profile Sample	1711.16	 7	15	0.536	6	0.352	Line Profile Sample
Line Profile Sample 8 for Lines 15	Lines 15 Profile Sample	1689.19	 7	15	0.626	7	0.411	Line Profile Sample
Line Profile Sample 9 for Lines 15	Lines 15 Profile Sample	1694.95	 7	15	0.715	8	0.47	Line Profile Sample
Line Profile Sample 10 for Lines 15	Lines 15 Profile Sample	1682.94	 7	15	0.804	9	0.528	Line Profile Sample
Line Profile Sample 11 for Lines 15	Lines 15 Profile Sample	1675.76	 7	15	0.894	10	0.587	Line Profile Sample
Line Profile Sample 12 for Lines 15	Lines 15 Profile Sample	1688.89	 7	15	0.983	11	0.646	Line Profile Sample
Line Profile Sample 13 for Lines 15	Lines 15 Profile Sample	1696.71	 7	15	1.07	12	0.705	Line Profile Sample
Line Profile Sample 14 for Lines 15	Lines 15 Profile Sample	1700.89	 7	15	1.16	13	0.763	Line Profile Sample
Line Profile Sample 15 for Lines 15	Lines 15 Profile Sample	1683.92	 7	15	1.25	14	0.822	Line Profile Sample
Line Profile Sample 16 for Lines 15	Lines 15 Profile Sample	1725.26	 7	15	1.34	15	0.881	Line Profile Sample
Line Profile Sample 17 for Lines 15	Lines 15 Profile Sample	1771.08	 7	15	1.43	16	0.94	Line Profile Sample
Line Profile Sample 18 for Lines 15	Lines 15 Profile Sample	1761.41	 7	15	1.52	17	0.998	Line Profile Sample
Line Profile Sample 19 for Lines 15	Lines 15 Profile Sample	1760	 7	15	1.52	17.03	1	Line Profile Sample
