
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 1	Lines 1 Profile Sample	1319		1	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 1	Lines 1 Profile Sample	1454.26		1	0.0894	1	0.0572	Line Profile Sample
Line Profile Sample 3 for Lines 1	Lines 1 Profile Sample	1546.79		1	0.179	2	0.114	Line Profile Sample
Line Profile Sample 4 for Lines 1	Lines 1 Profile Sample	1528.66		1	0.268	3	0.171	Line Profile Sample
Line Profile Sample 5 for Lines 1	Lines 1 Profile Sample	1454.69		1	0.357	4	0.229	Line Profile Sample
Line Profile Sample 6 for Lines 1	Lines 1 Profile Sample	1426.13		1	0.447	5	0.286	Line Profile Sample
Line Profile Sample 7 for Lines 1	Lines 1 Profile Sample	1419.67		1	0.536	6	0.343	Line Profile Sample
Line Profile Sample 8 for Lines 1	Lines 1 Profile Sample	1418.09		1	0.626	7	0.4	Line Profile Sample
Line Profile Sample 9 for Lines 1	Lines 1 Profile Sample	1449.42		1	0.715	8	0.457	Line Profile Sample
Line Profile Sample 10 for Lines 1	Lines 1 Profile Sample	1442.87		1	0.804	9	0.514	Line Profile Sample
Line Profile Sample 11 for Lines 1	Lines 1 Profile Sample	1419.11		1	0.894	10	0.572	Line Profile Sample
Line Profile Sample 12 for Lines 1	Lines 1 Profile Sample	1422.45		1	0.983	11	0.629	Line Profile Sample
Line Profile Sample 13 for Lines 1	Lines 1 Profile Sample	1415.65		1	1.07	12	0.686	Line Profile Sample
Line Profile Sample 14 for Lines 1	Lines 1 Profile Sample	1401.64		1	1.16	13	0.743	Line Profile Sample
Line Profile Sample 15 for Lines 1	Lines 1 Profile Sample	1401.37		1	1.25	14	0.8	Line Profile Sample
Line Profile Sample 16 for Lines 1	Lines 1 Profile Sample	1403.33		1	1.34	15	0.857	Line Profile Sample
Line Profile Sample 17 for Lines 1	Lines 1 Profile Sample	1402.88		1	1.43	16	0.915	Line Profile Sample
Line Profile Sample 18 for Lines 1	Lines 1 Profile Sample	1435.83		1	1.52	17	0.972	Line Profile Sample
Line Profile Sample 19 for Lines 1	Lines 1 Profile Sample	1459		1	1.56	17.49	1	Line Profile Sample
