
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 28	Lines 28 Profile Sample	1980	 7	28	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 28	Lines 28 Profile Sample	1971.7	 7	28	0.0894	1	0.0632	Line Profile Sample
Line Profile Sample 3 for Lines 28	Lines 28 Profile Sample	1934.89	 7	28	0.179	2	0.126	Line Profile Sample
Line Profile Sample 4 for Lines 28	Lines 28 Profile Sample	1903.9	 7	28	0.268	3	0.19	Line Profile Sample
Line Profile Sample 5 for Lines 28	Lines 28 Profile Sample	1912.97	 7	28	0.357	4	0.253	Line Profile Sample
Line Profile Sample 6 for Lines 28	Lines 28 Profile Sample	1871.6	 7	28	0.447	5	0.316	Line Profile Sample
Line Profile Sample 7 for Lines 28	Lines 28 Profile Sample	1858.88	 7	28	0.536	6	0.379	Line Profile Sample
Line Profile Sample 8 for Lines 28	Lines 28 Profile Sample	1843.3	 7	28	0.626	7	0.443	Line Profile Sample
Line Profile Sample 9 for Lines 28	Lines 28 Profile Sample	1856.14	 7	28	0.715	8	0.506	Line Profile Sample
Line Profile Sample 10 for Lines 28	Lines 28 Profile Sample	1862.7	 7	28	0.804	9	0.569	Line Profile Sample
Line Profile Sample 11 for Lines 28	Lines 28 Profile Sample	1882.44	 7	28	0.894	10	0.632	Line Profile Sample
Line Profile Sample 12 for Lines 28	Lines 28 Profile Sample	1879.16	 7	28	0.983	11	0.696	Line Profile Sample
Line Profile Sample 13 for Lines 28	Lines 28 Profile Sample	1889.2	 7	28	1.07	12	0.759	Line Profile Sample
Line Profile Sample 14 for Lines 28	Lines 28 Profile Sample	1937	 7	28	1.16	13	0.822	Line Profile Sample
Line Profile Sample 15 for Lines 28	Lines 28 Profile Sample	1986.79	 7	28	1.25	14	0.885	Line Profile Sample
Line Profile Sample 16 for Lines 28	Lines 28 Profile Sample	2019.6	 7	28	1.34	15	0.949	Line Profile Sample
Line Profile Sample 17 for Lines 28	Lines 28 Profile Sample	2045	 7	28	1.41	15.81	1	Line Profile Sample
