
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 55	Lines 55 Profile Sample	2751	 4	55	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 55	Lines 55 Profile Sample	2736.5	 4	55	0.0894	1	0.0471	Line Profile Sample
Line Profile Sample 3 for Lines 55	Lines 55 Profile Sample	2644.48	 4	55	0.179	2	0.0943	Line Profile Sample
Line Profile Sample 4 for Lines 55	Lines 55 Profile Sample	2552.24	 4	55	0.268	3	0.141	Line Profile Sample
Line Profile Sample 5 for Lines 55	Lines 55 Profile Sample	2531.99	 4	55	0.357	4	0.189	Line Profile Sample
Line Profile Sample 6 for Lines 55	Lines 55 Profile Sample	2570.95	 4	55	0.447	5	0.236	Line Profile Sample
Line Profile Sample 7 for Lines 55	Lines 55 Profile Sample	2611.79	 4	55	0.536	6	0.283	Line Profile Sample
Line Profile Sample 8 for Lines 55	Lines 55 Profile Sample	2658.92	 4	55	0.626	7	0.33	Line Profile Sample
Line Profile Sample 9 for Lines 55	Lines 55 Profile Sample	2647.58	 4	55	0.715	8	0.377	Line Profile Sample
Line Profile Sample 10 for Lines 55	Lines 55 Profile Sample	2635.18	 4	55	0.804	9	0.424	Line Profile Sample
Line Profile Sample 11 for Lines 55	Lines 55 Profile Sample	2622.3	 4	55	0.894	10	0.471	Line Profile Sample
Line Profile Sample 12 for Lines 55	Lines 55 Profile Sample	2638.74	 4	55	0.983	11	0.519	Line Profile Sample
Line Profile Sample 13 for Lines 55	Lines 55 Profile Sample	2633.31	 4	55	1.07	12	0.566	Line Profile Sample
Line Profile Sample 14 for Lines 55	Lines 55 Profile Sample	2597.5	 4	55	1.16	13	0.613	Line Profile Sample
Line Profile Sample 15 for Lines 55	Lines 55 Profile Sample	2573.63	 4	55	1.25	14	0.66	Line Profile Sample
Line Profile Sample 16 for Lines 55	Lines 55 Profile Sample	2582.8	 4	55	1.34	15	0.707	Line Profile Sample
Line Profile Sample 17 for Lines 55	Lines 55 Profile Sample	2600.77	 4	55	1.43	16	0.754	Line Profile Sample
Line Profile Sample 18 for Lines 55	Lines 55 Profile Sample	2562.42	 4	55	1.52	17	0.801	Line Profile Sample
Line Profile Sample 19 for Lines 55	Lines 55 Profile Sample	2537.95	 4	55	1.61	18	0.849	Line Profile Sample
Line Profile Sample 20 for Lines 55	Lines 55 Profile Sample	2591.94	 4	55	1.7	19	0.896	Line Profile Sample
Line Profile Sample 21 for Lines 55	Lines 55 Profile Sample	2654.28	 4	55	1.79	20	0.943	Line Profile Sample
Line Profile Sample 22 for Lines 55	Lines 55 Profile Sample	2636.21	 4	55	1.88	21	0.99	Line Profile Sample
Line Profile Sample 23 for Lines 55	Lines 55 Profile Sample	2626	 4	55	1.9	21.21	1	Line Profile Sample
