
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 43	Lines 43 Profile Sample	2270	 4	43	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 43	Lines 43 Profile Sample	2359.66	 4	43	0.0894	1	0.0498	Line Profile Sample
Line Profile Sample 3 for Lines 43	Lines 43 Profile Sample	2395.05	 4	43	0.179	2	0.0995	Line Profile Sample
Line Profile Sample 4 for Lines 43	Lines 43 Profile Sample	2375.45	 4	43	0.268	3	0.149	Line Profile Sample
Line Profile Sample 5 for Lines 43	Lines 43 Profile Sample	2334.57	 4	43	0.357	4	0.199	Line Profile Sample
Line Profile Sample 6 for Lines 43	Lines 43 Profile Sample	2337.02	 4	43	0.447	5	0.249	Line Profile Sample
Line Profile Sample 7 for Lines 43	Lines 43 Profile Sample	2358.83	 4	43	0.536	6	0.299	Line Profile Sample
Line Profile Sample 8 for Lines 43	Lines 43 Profile Sample	2413.47	 4	43	0.626	7	0.348	Line Profile Sample
Line Profile Sample 9 for Lines 43	Lines 43 Profile Sample	2382.03	 4	43	0.715	8	0.398	Line Profile Sample
Line Profile Sample 10 for Lines 43	Lines 43 Profile Sample	2362.03	 4	43	0.804	9	0.448	Line Profile Sample
Line Profile Sample 11 for Lines 43	Lines 43 Profile Sample	2408.57	 4	43	0.894	10	0.498	Line Profile Sample
Line Profile Sample 12 for Lines 43	Lines 43 Profile Sample	2394.47	 4	43	0.983	11	0.547	Line Profile Sample
Line Profile Sample 13 for Lines 43	Lines 43 Profile Sample	2413.06	 4	43	1.07	12	0.597	Line Profile Sample
Line Profile Sample 14 for Lines 43	Lines 43 Profile Sample	2399.14	 4	43	1.16	13	0.647	Line Profile Sample
Line Profile Sample 15 for Lines 43	Lines 43 Profile Sample	2356.49	 4	43	1.25	14	0.697	Line Profile Sample
Line Profile Sample 16 for Lines 43	Lines 43 Profile Sample	2396.2	 4	43	1.34	15	0.746	Line Profile Sample
Line Profile Sample 17 for Lines 43	Lines 43 Profile Sample	2412.47	 4	43	1.43	16	0.796	Line Profile Sample
Line Profile Sample 18 for Lines 43	Lines 43 Profile Sample	2402.11	 4	43	1.52	17	0.846	Line Profile Sample
Line Profile Sample 19 for Lines 43	Lines 43 Profile Sample	2336.49	 4	43	1.61	18	0.896	Line Profile Sample
Line Profile Sample 20 for Lines 43	Lines 43 Profile Sample	2317.67	 4	43	1.7	19	0.945	Line Profile Sample
Line Profile Sample 21 for Lines 43	Lines 43 Profile Sample	2397	 4	43	1.79	20	0.995	Line Profile Sample
Line Profile Sample 22 for Lines 43	Lines 43 Profile Sample	2406	 4	43	1.8	20.1	1	Line Profile Sample
